Program Time [s],data 0,data 1,data 2,data 3,,,,,Program Time [s],data 0,data 1,data 2,data 3
799.954,-0.09375,-0.109375,0.421875,0,,,,,832.003,-0.101562,0.03125,0.492188,0
799.964,-0.09375,-0.125,0.40625,0,,,,,832.013,-0.109375,0.015625,0.484375,0
799.975,-0.109375,-0.09375,0.445312,0,,,,,832.024,-0.109375,0.007812,0.476562,0
799.985,-0.085938,-0.117188,0.414062,0,,,,,832.034,-0.109375,0.023438,0.476562,0
799.996,-0.085938,-0.109375,0.4375,0,,,,,832.045,-0.101562,0.007812,0.476562,0
800.006,-0.101562,-0.101562,0.421875,0,,,,,832.055,-0.101562,0.03125,0.476562,0
800.017,-0.101562,-0.117188,0.382812,0,,,,,832.066,-0.09375,0.015625,0.476562,0
800.028,-0.125,-0.117188,0.421875,0,,,,,832.077,-0.09375,0.015625,0.484375,0
800.038,-0.125,-0.109375,0.429688,0,,,,,832.087,-0.09375,0.023438,0.484375,0
800.049,-0.125,-0.117188,0.398438,0,,,,,832.098,-0.101562,0.015625,0.476562,0
800.06,-0.117188,-0.109375,0.40625,0,,,,,832.108,-0.085938,0.015625,0.476562,0
800.07,-0.117188,-0.140625,0.390625,0,,,,,832.119,-0.09375,0.015625,0.484375,0
800.08,-0.125,-0.109375,0.421875,0,,,,,832.129,-0.09375,0.015625,0.46875,0
800.091,-0.140625,-0.085938,0.429688,0,,,,,832.14,-0.09375,0.007812,0.476562,0
800.101,-0.148438,-0.117188,0.460938,0,,,,,832.15,-0.09375,0.015625,0.476562,0
800.112,-0.15625,-0.109375,0.476562,0,,,,,832.161,-0.09375,0.015625,0.484375,0
800.122,-0.164062,-0.09375,0.453125,0,,,,,832.171,-0.101562,0.007812,0.476562,0
800.133,-0.171875,-0.101562,0.453125,0,,,,,832.181,-0.09375,0.015625,0.484375,0
800.144,-0.15625,-0.125,0.390625,0,,,,,832.192,-0.09375,0.023438,0.476562,0
800.154,-0.164062,-0.101562,0.421875,0,,,,,832.203,-0.101562,0.015625,0.476562,0
800.164,-0.179688,-0.101562,0.429688,0,,,,,832.213,-0.101562,0.023438,0.476562,0
800.175,-0.179688,-0.109375,0.445312,0,,,,,832.224,-0.101562,0.015625,0.476562,0
800.185,-0.179688,-0.101562,0.429688,0,,,,,832.234,-0.101562,0.03125,0.484375,0
800.196,-0.179688,-0.09375,0.429688,0,,,,,832.245,-0.101562,0.023438,0.476562,0
800.207,-0.179688,-0.078125,0.4375,0,,,,,832.255,-0.101562,0.023438,0.46875,0
800.217,-0.179688,-0.085938,0.453125,0,,,,,832.266,-0.101562,0.015625,0.476562,0
800.228,-0.1875,-0.085938,0.46875,0,,,,,832.277,-0.101562,0.015625,0.476562,0
800.238,-0.1875,-0.09375,0.46875,0,,,,,832.287,-0.09375,0.015625,0.484375,0
800.249,-0.179688,-0.085938,0.460938,0,,,,,832.297,-0.101562,0.023438,0.484375,0
800.26,-0.179688,-0.101562,0.460938,0,,,,,832.308,-0.101562,0.023438,0.476562,0
800.27,-0.171875,-0.078125,0.453125,0,,,,,832.318,-0.09375,0.015625,0.484375,0
800.281,-0.15625,-0.085938,0.421875,0,,,,,832.329,-0.09375,0.015625,0.484375,0
800.291,-0.140625,-0.085938,0.414062,0,,,,,832.339,-0.09375,0.015625,0.476562,0
800.302,-0.132812,-0.09375,0.445312,0,,,,,832.35,-0.09375,0.023438,0.476562,0
800.312,-0.140625,-0.09375,0.460938,0,,,,,832.36,-0.09375,0.015625,0.484375,0
800.323,-0.132812,-0.09375,0.453125,0,,,,,832.371,-0.09375,0.023438,0.476562,0
800.333,-0.132812,-0.078125,0.460938,0,,,,,832.381,-0.085938,0.015625,0.476562,0
800.344,-0.132812,-0.085938,0.453125,0,,,,,832.392,-0.09375,0.015625,0.476562,0
800.354,-0.132812,-0.078125,0.453125,0,,,,,832.402,-0.101562,0.023438,0.484375,0
800.365,-0.125,-0.070312,0.453125,0,,,,,832.413,-0.09375,0.015625,0.484375,0
800.375,-0.117188,-0.078125,0.453125,0,,,,,832.423,-0.09375,0.015625,0.476562,0
800.385,0.039062,0.054688,0.28125,0,,,,,832.434,-0.09375,0.015625,0.476562,0
800.396,-0.117188,-0.046875,0.5,0,,,,,832.444,-0.09375,0.015625,0.46875,0
800.407,-0.117188,-0.09375,0.492188,0,,,,,832.456,-0.085938,0.015625,0.46875,0
800.418,-0.101562,-0.09375,0.460938,0,,,,,832.467,-0.09375,0.015625,0.476562,0
800.428,-0.101562,-0.078125,0.453125,0,,,,,832.477,-0.09375,0.007812,0.46875,0
800.439,-0.09375,-0.0625,0.46875,0,,,,,832.488,-0.101562,0.015625,0.484375,0
800.45,-0.09375,-0.070312,0.46875,0,,,,,832.498,-0.101562,0.023438,0.476562,0
800.46,-0.085938,-0.0625,0.476562,0,,,,,832.509,-0.101562,0.023438,0.476562,0
800.471,-0.078125,-0.0625,0.460938,0,,,,,832.519,-0.101562,0.023438,0.46875,0
800.481,-0.078125,-0.039062,0.46875,0,,,,,832.53,-0.09375,0.015625,0.46875,0
800.492,-0.085938,-0.046875,0.476562,0,,,,,832.54,-0.09375,0.023438,0.46875,0
800.502,-0.085938,-0.046875,0.476562,0,,,,,832.551,-0.101562,0.023438,0.476562,0
800.513,-0.0625,-0.039062,0.453125,0,,,,,832.561,-0.085938,0.015625,0.46875,0
800.524,-0.0625,-0.0625,0.445312,0,,,,,832.572,-0.085938,0.015625,0.484375,0
800.534,-0.054688,-0.046875,0.46875,0,,,,,832.582,-0.085938,0.015625,0.476562,0
800.545,-0.046875,-0.070312,0.476562,0,,,,,832.593,-0.09375,0.015625,0.476562,0
800.555,-0.046875,-0.046875,0.507812,0,,,,,832.603,-0.09375,0.015625,0.46875,0
800.566,-0.0625,0.007812,0.5,0,,,,,832.614,-0.101562,0.007812,0.476562,0
800.576,-0.015625,-0.046875,0.421875,0,,,,,832.624,-0.09375,0.015625,0.476562,0
800.587,-0.046875,-0.03125,0.492188,0,,,,,832.635,-0.09375,0.015625,0.484375,0
800.597,-0.046875,-0.039062,0.476562,0,,,,,832.645,-0.09375,0.023438,0.484375,0
800.608,-0.023438,-0.054688,0.429688,0,,,,,832.656,-0.09375,0.023438,0.484375,0
800.619,-0.0625,-0.03125,0.492188,0,,,,,832.666,-0.109375,0.023438,0.476562,0
800.629,-0.054688,-0.007812,0.46875,0,,,,,832.677,-0.101562,0.03125,0.476562,0
800.639,-0.046875,-0.039062,0.460938,0,,,,,832.687,-0.101562,0.023438,0.484375,0
800.65,-0.054688,-0.046875,0.484375,0,,,,,832.698,-0.09375,0.015625,0.484375,0
800.66,-0.039062,-0.046875,0.476562,0,,,,,832.708,-0.09375,0.015625,0.492188,0
800.671,-0.03125,-0.0625,0.46875,0,,,,,,,,,
800.681,-0.023438,-0.054688,0.46875,0,,,,,,,,,
800.692,-0.03125,-0.054688,0.484375,0,,,,,,,,,
800.702,-0.03125,-0.0625,0.492188,0,,,,,,,,,
800.713,-0.046875,-0.046875,0.46875,0,,,,,,,,,
800.723,-0.039062,-0.054688,0.5,0,,,,,,,,,
800.734,-0.054688,-0.03125,0.523438,0,,,,,,,,,
800.744,-0.039062,-0.03125,0.515625,0,,,,,,,,,
800.755,-0.046875,-0.046875,0.515625,0,,,,,,,,,
800.765,-0.054688,-0.046875,0.515625,0,,,,,,,,,
800.776,-0.054688,-0.039062,0.5,0,,,,,,,,,
800.786,-0.046875,-0.0625,0.5,0,,,,,,,,,
800.797,-0.054688,-0.039062,0.484375,0,,,,,,,,,
800.807,-0.054688,-0.046875,0.5,0,,,,,,,,,
800.818,-0.054688,-0.039062,0.492188,0,,,,,,,,,
800.829,-0.046875,-0.039062,0.5,0,,,,,,,,,
800.839,-0.054688,-0.0625,0.46875,0,,,,,,,,,
800.85,-0.046875,-0.054688,0.46875,0,,,,,,,,,
800.86,-0.046875,-0.054688,0.5,0,,,,,,,,,
800.87,-0.046875,-0.078125,0.5,0,,,,,,,,,
800.881,-0.023438,-0.0625,0.484375,0,,,,,,,,,
800.891,-0.054688,-0.03125,0.523438,0,,,,,,,,,
800.902,-0.039062,-0.0625,0.484375,0,,,,,,,,,
800.912,-0.039062,-0.0625,0.492188,0,,,,,,,,,
800.923,-0.039062,-0.054688,0.484375,0,,,,,,,,,
800.934,-0.039062,-0.046875,0.515625,0,,,,,,,,,
800.944,-0.03125,-0.046875,0.507812,0,,,,,,,,,
800.954,-0.054688,-0.0625,0.5,0,,,,,,,,,
800.965,-0.03125,-0.054688,0.492188,0,,,,,,,,,
800.976,-0.046875,-0.039062,0.46875,0,,,,,,,,,
800.986,-0.03125,-0.039062,0.492188,0,,,,,,,,,
800.997,-0.03125,-0.039062,0.5,0,,,,,,,,,
801.007,-0.015625,-0.039062,0.46875,0,,,,,,,,,
801.018,-0.015625,-0.046875,0.484375,0,,,,,,,,,
801.028,-0.015625,-0.046875,0.5,0,,,,,,,,,
801.038,-0.015625,-0.015625,0.492188,0,,,,,,,,,
801.049,0.023438,0,0.453125,0,,,,,,,,,
801.059,0.070312,-0.078125,0.421875,0,,,,,,,,,
801.07,0.015625,-0.078125,0.507812,0,,,,,,,,,
801.08,0,-0.085938,0.515625,0,,,,,,,,,
801.091,-0.039062,-0.078125,0.539062,0,,,,,,,,,
801.101,-0.054688,-0.0625,0.570312,0,,,,,,,,,
801.112,-0.054688,-0.023438,0.585938,0,,,,,,,,,
801.123,-0.03125,-0.046875,0.515625,0,,,,,,,,,
801.133,-0.03125,-0.03125,0.53125,0,,,,,,,,,
801.143,-0.015625,-0.046875,0.492188,0,,,,,,,,,
801.154,-0.007812,-0.046875,0.46875,0,,,,,,,,,
801.164,0.015625,-0.0625,0.460938,0,,,,,,,,,
801.175,0.023438,-0.054688,0.484375,0,,,,,,,,,
801.185,0.015625,-0.070312,0.507812,0,,,,,,,,,
801.196,0,-0.054688,0.507812,0,,,,,,,,,
801.207,-0.007812,-0.054688,0.5,0,,,,,,,,,
801.217,-0.007812,-0.039062,0.507812,0,,,,,,,,,
801.228,-0.007812,-0.03125,0.484375,0,,,,,,,,,
801.239,-0.007812,-0.046875,0.46875,0,,,,,,,,,
801.249,0,-0.039062,0.476562,0,,,,,,,,,
801.259,0,-0.054688,0.46875,0,,,,,,,,,
801.27,0.023438,-0.0625,0.460938,0,,,,,,,,,
801.28,0.015625,-0.054688,0.46875,0,,,,,,,,,
801.291,0.007812,-0.0625,0.476562,0,,,,,,,,,
801.301,0,-0.054688,0.5,0,,,,,,,,,
801.312,-0.007812,-0.046875,0.5,0,,,,,,,,,
801.322,-0.007812,-0.039062,0.507812,0,,,,,,,,,
801.333,0.007812,-0.046875,0.492188,0,,,,,,,,,
801.343,0.007812,-0.046875,0.476562,0,,,,,,,,,
801.354,0.007812,-0.046875,0.445312,0,,,,,,,,,
801.364,0.015625,-0.046875,0.445312,0,,,,,,,,,
801.375,0,-0.046875,0.453125,0,,,,,,,,,
801.385,-0.007812,-0.046875,0.46875,0,,,,,,,,,
801.396,0,-0.046875,0.476562,0,,,,,,,,,
801.406,-0.007812,-0.03125,0.484375,0,,,,,,,,,
801.417,0.015625,-0.015625,0.398438,0,,,,,,,,,
801.427,-0.015625,-0.03125,0.492188,0,,,,,,,,,
801.438,-0.015625,-0.023438,0.476562,0,,,,,,,,,
801.448,-0.007812,-0.0625,0.421875,0,,,,,,,,,
801.459,0.007812,-0.039062,0.492188,0,,,,,,,,,
801.469,0.007812,-0.046875,0.484375,0,,,,,,,,,
801.48,0.007812,-0.054688,0.476562,0,,,,,,,,,
801.49,0.023438,-0.054688,0.476562,0,,,,,,,,,
801.501,0.007812,-0.046875,0.492188,0,,,,,,,,,
801.512,0.007812,-0.046875,0.5,0,,,,,,,,,
801.522,0.023438,-0.054688,0.5,0,,,,,,,,,
801.533,0.007812,-0.054688,0.492188,0,,,,,,,,,
801.543,0.007812,-0.046875,0.5,0,,,,,,,,,
801.554,0,-0.054688,0.484375,0,,,,,,,,,
801.564,0,-0.054688,0.484375,0,,,,,,,,,
801.575,0,-0.046875,0.492188,0,,,,,,,,,
801.585,0.007812,-0.039062,0.476562,0,,,,,,,,,
801.596,0.007812,-0.054688,0.492188,0,,,,,,,,,
801.606,0,-0.054688,0.492188,0,,,,,,,,,
801.617,0.007812,-0.054688,0.5,0,,,,,,,,,
801.627,0,-0.054688,0.492188,0,,,,,,,,,
801.638,0,-0.046875,0.484375,0,,,,,,,,,
801.648,0,-0.054688,0.492188,0,,,,,,,,,
801.659,-0.007812,-0.054688,0.484375,0,,,,,,,,,
801.669,-0.007812,-0.046875,0.476562,0,,,,,,,,,
801.68,-0.015625,-0.03125,0.5,0,,,,,,,,,
801.69,-0.007812,-0.054688,0.5,0,,,,,,,,,
801.701,-0.007812,-0.054688,0.484375,0,,,,,,,,,
801.711,-0.015625,-0.046875,0.492188,0,,,,,,,,,
801.722,0.007812,-0.046875,0.492188,0,,,,,,,,,
801.732,-0.007812,-0.054688,0.484375,0,,,,,,,,,
801.743,0,-0.054688,0.484375,0,,,,,,,,,
801.753,-0.015625,-0.0625,0.484375,0,,,,,,,,,
801.764,0,-0.046875,0.476562,0,,,,,,,,,
801.774,0,-0.054688,0.484375,0,,,,,,,,,
801.784,-0.023438,-0.046875,0.484375,0,,,,,,,,,
801.795,0,-0.039062,0.484375,0,,,,,,,,,
801.805,-0.007812,-0.070312,0.484375,0,,,,,,,,,
801.816,-0.015625,-0.0625,0.5,0,,,,,,,,,
801.826,-0.015625,-0.046875,0.515625,0,,,,,,,,,
801.837,-0.023438,-0.054688,0.484375,0,,,,,,,,,
801.847,0.007812,-0.0625,0.476562,0,,,,,,,,,
801.858,-0.007812,-0.054688,0.492188,0,,,,,,,,,
801.869,-0.023438,-0.046875,0.5,0,,,,,,,,,
801.879,-0.007812,-0.0625,0.507812,0,,,,,,,,,
801.889,-0.007812,-0.054688,0.492188,0,,,,,,,,,
801.9,-0.015625,-0.007812,0.46875,0,,,,,,,,,
801.91,-0.015625,-0.046875,0.5,0,,,,,,,,,
801.921,-0.007812,-0.039062,0.492188,0,,,,,,,,,
801.931,-0.007812,-0.015625,0.476562,0,,,,,,,,,
801.942,-0.015625,-0.054688,0.484375,0,,,,,,,,,
801.953,-0.015625,-0.054688,0.5,0,,,,,,,,,
801.963,-0.007812,-0.0625,0.390625,0,,,,,,,,,
801.974,-0.023438,-0.046875,0.507812,0,,,,,,,,,
801.984,-0.023438,-0.03125,0.484375,0,,,,,,,,,
801.995,-0.015625,-0.054688,0.476562,0,,,,,,,,,
802.005,-0.015625,-0.039062,0.492188,0,,,,,,,,,
802.016,-0.007812,-0.039062,0.5,0,,,,,,,,,
802.027,-0.039062,-0.015625,0.5,0,,,,,,,,,
802.037,-0.015625,-0.039062,0.46875,0,,,,,,,,,
802.047,-0.03125,-0.039062,0.507812,0,,,,,,,,,
802.058,-0.023438,-0.039062,0.492188,0,,,,,,,,,
802.068,-0.023438,-0.054688,0.484375,0,,,,,,,,,
802.079,-0.039062,-0.03125,0.5,0,,,,,,,,,
802.09,-0.03125,-0.023438,0.5,0,,,,,,,,,
802.1,-0.03125,-0.015625,0.492188,0,,,,,,,,,
802.111,-0.007812,-0.046875,0.484375,0,,,,,,,,,
802.122,-0.023438,-0.039062,0.492188,0,,,,,,,,,
802.132,-0.007812,-0.007812,0.484375,0,,,,,,,,,
802.143,-0.007812,-0.046875,0.46875,0,,,,,,,,,
802.153,-0.023438,-0.03125,0.5,0,,,,,,,,,
802.163,-0.015625,-0.03125,0.484375,0,,,,,,,,,
802.174,-0.023438,-0.03125,0.484375,0,,,,,,,,,
802.184,-0.03125,-0.015625,0.46875,0,,,,,,,,,
802.194,-0.015625,-0.03125,0.46875,0,,,,,,,,,
802.205,-0.015625,-0.03125,0.476562,0,,,,,,,,,
802.215,-0.015625,-0.03125,0.5,0,,,,,,,,,
802.226,-0.023438,-0.023438,0.5,0,,,,,,,,,
802.236,-0.023438,-0.03125,0.492188,0,,,,,,,,,
802.247,-0.015625,-0.03125,0.492188,0,,,,,,,,,
802.258,-0.023438,-0.015625,0.5,0,,,,,,,,,
802.268,-0.046875,-0.039062,0.492188,0,,,,,,,,,
802.279,-0.03125,-0.039062,0.507812,0,,,,,,,,,
802.289,-0.023438,-0.023438,0.484375,0,,,,,,,,,
802.3,-0.023438,-0.046875,0.476562,0,,,,,,,,,
802.31,-0.023438,-0.03125,0.484375,0,,,,,,,,,
802.321,-0.007812,-0.039062,0.492188,0,,,,,,,,,
802.331,-0.015625,-0.023438,0.476562,0,,,,,,,,,
802.342,-0.023438,-0.039062,0.5,0,,,,,,,,,
802.352,-0.015625,-0.039062,0.5,0,,,,,,,,,
802.363,-0.015625,-0.03125,0.5,0,,,,,,,,,
802.373,-0.015625,-0.03125,0.492188,0,,,,,,,,,
802.384,-0.007812,-0.046875,0.484375,0,,,,,,,,,
802.394,0,-0.03125,0.476562,0,,,,,,,,,
802.405,-0.007812,-0.039062,0.476562,0,,,,,,,,,
802.415,-0.023438,-0.039062,0.507812,0,,,,,,,,,
802.426,-0.015625,-0.03125,0.507812,0,,,,,,,,,
802.44,-0.015625,-0.03125,0.507812,0,,,,,,,,,
802.451,-0.015625,-0.03125,0.507812,0,,,,,,,,,
802.461,-0.015625,-0.039062,0.507812,0,,,,,,,,,
802.472,-0.03125,-0.03125,0.507812,0,,,,,,,,,
802.482,-0.023438,-0.03125,0.507812,0,,,,,,,,,
802.493,-0.03125,-0.023438,0.507812,0,,,,,,,,,
802.504,-0.023438,-0.015625,0.515625,0,,,,,,,,,
802.514,-0.023438,-0.015625,0.484375,0,,,,,,,,,
802.525,-0.023438,-0.023438,0.476562,0,,,,,,,,,
802.536,-0.007812,-0.023438,0.476562,0,,,,,,,,,
802.546,-0.015625,-0.015625,0.492188,0,,,,,,,,,
802.557,-0.007812,-0.015625,0.484375,0,,,,,,,,,
802.567,-0.007812,-0.015625,0.476562,0,,,,,,,,,
802.577,-0.023438,-0.007812,0.484375,0,,,,,,,,,
802.588,-0.007812,-0.007812,0.46875,0,,,,,,,,,
802.598,-0.023438,-0.007812,0.46875,0,,,,,,,,,
802.609,-0.007812,-0.007812,0.476562,0,,,,,,,,,
802.62,-0.023438,-0.007812,0.476562,0,,,,,,,,,
802.63,-0.007812,-0.015625,0.476562,0,,,,,,,,,
802.641,0,-0.007812,0.460938,0,,,,,,,,,
802.651,-0.007812,0,0.484375,0,,,,,,,,,
802.661,-0.015625,-0.015625,0.484375,0,,,,,,,,,
802.672,-0.015625,-0.007812,0.484375,0,,,,,,,,,
802.682,-0.015625,0,0.476562,0,,,,,,,,,
802.693,-0.015625,0,0.46875,0,,,,,,,,,
802.703,0,0,0.46875,0,,,,,,,,,
802.713,0.007812,0,0.46875,0,,,,,,,,,
802.724,0.015625,0,0.476562,0,,,,,,,,,
802.734,0.007812,0,0.453125,0,,,,,,,,,
802.745,0.007812,-0.007812,0.460938,0,,,,,,,,,
802.755,0.015625,0,0.460938,0,,,,,,,,,
802.766,0.007812,0,0.484375,0,,,,,,,,,
802.776,0.007812,0,0.46875,0,,,,,,,,,
802.787,0.007812,-0.007812,0.476562,0,,,,,,,,,
802.797,0,0,0.492188,0,,,,,,,,,
802.808,0.007812,-0.023438,0.46875,0,,,,,,,,,
802.818,0,0.015625,0.453125,0,,,,,,,,,
802.828,0.007812,0.007812,0.460938,0,,,,,,,,,
802.839,0.015625,0.007812,0.460938,0,,,,,,,,,
802.849,0.015625,0.070312,0.460938,0,,,,,,,,,
802.86,0.023438,-0.007812,0.445312,0,,,,,,,,,
802.87,0.015625,0.007812,0.460938,0,,,,,,,,,
802.881,0.03125,0,0.460938,0,,,,,,,,,
802.892,0.023438,-0.007812,0.46875,0,,,,,,,,,
802.902,0.023438,-0.007812,0.476562,0,,,,,,,,,
802.913,0.015625,0,0.453125,0,,,,,,,,,
802.923,0.007812,0,0.46875,0,,,,,,,,,
802.933,0.023438,0,0.460938,0,,,,,,,,,
802.944,0.007812,0.007812,0.476562,0,,,,,,,,,
802.954,0.007812,0.007812,0.476562,0,,,,,,,,,
802.965,0.007812,0,0.46875,0,,,,,,,,,
802.975,0,0,0.476562,0,,,,,,,,,
802.986,0.007812,0,0.484375,0,,,,,,,,,
802.996,0,-0.007812,0.484375,0,,,,,,,,,
803.006,0,0,0.484375,0,,,,,,,,,
803.017,0,-0.007812,0.484375,0,,,,,,,,,
803.027,-0.007812,-0.007812,0.5,0,,,,,,,,,
803.038,-0.007812,-0.007812,0.484375,0,,,,,,,,,
803.048,-0.023438,-0.007812,0.492188,0,,,,,,,,,
803.059,-0.015625,-0.007812,0.5,0,,,,,,,,,
803.069,-0.007812,0,0.5,0,,,,,,,,,
803.08,-0.007812,0,0.515625,0,,,,,,,,,
803.09,-0.007812,-0.015625,0.492188,0,,,,,,,,,
803.101,0,-0.007812,0.492188,0,,,,,,,,,
803.111,0.007812,-0.015625,0.484375,0,,,,,,,,,
803.122,0.007812,-0.023438,0.507812,0,,,,,,,,,
803.132,0.015625,-0.03125,0.523438,0,,,,,,,,,
803.143,0.015625,-0.03125,0.53125,0,,,,,,,,,
803.153,0.015625,-0.0625,0.578125,0,,,,,,,,,
803.164,-0.015625,-0.0625,0.726562,0,,,,,,,,,
803.174,-0.117188,-0.09375,0.867188,0,,,,,,,,,
803.185,-0.359375,-0.109375,0.992188,0,,,,,,,,,
803.189,-0.632812,-0.132812,0.992188,1,,,,,,,,,
803.191,-0.632812,-0.132812,0.992188,1,,,,,,,,,
803.193,-0.632812,-0.132812,0.992188,1,,,,,,,,,
803.196,-0.632812,-0.132812,0.992188,1,,,,,,,,,
803.198,-0.90625,-0.226562,0.992188,1,,,,,,,,,
803.2,-0.90625,-0.226562,0.992188,1,,,,,,,,,
803.203,-0.90625,-0.226562,0.992188,1,,,,,,,,,
803.205,-0.90625,-0.226562,0.992188,1,,,,,,,,,
803.207,-0.90625,-0.328125,0.992188,1,,,,,,,,,
803.209,-1,-0.328125,0.992188,1,,,,,,,,,
803.212,-1,-0.328125,0.992188,1,,,,,,,,,
803.214,-1,-0.328125,0.992188,1,,,,,,,,,
803.216,-1,-0.328125,0.992188,1,,,,,,,,,
803.219,-1,-0.46875,0.992188,1,,,,,,,,,
803.221,-1,-0.46875,0.992188,1,,,,,,,,,
803.223,-1,-0.46875,0.992188,1,,,,,,,,,
803.226,-1,-0.46875,0.992188,1,,,,,,,,,
803.228,-1,-0.601562,0.992188,1,,,,,,,,,
803.23,-1,-0.601562,0.992188,1,,,,,,,,,
803.232,-1,-0.601562,0.992188,1,,,,,,,,,
803.235,-1,-0.601562,0.992188,1,,,,,,,,,
803.237,-1,-0.757812,0.992188,1,,,,,,,,,
803.239,-1,-0.757812,0.992188,1,,,,,,,,,
803.242,-1,-0.757812,0.992188,1,,,,,,,,,
803.244,-1,-0.757812,0.992188,1,,,,,,,,,
803.246,-0.953125,-0.921875,0.992188,1,,,,,,,,,
803.249,-0.953125,-0.921875,0.992188,1,,,,,,,,,
803.251,-0.953125,-0.921875,0.992188,1,,,,,,,,,
803.253,-0.953125,-0.921875,0.992188,1,,,,,,,,,
803.255,-0.953125,-1,0.992188,1,,,,,,,,,
803.258,-0.671875,-1,0.992188,1,,,,,,,,,
803.26,-0.671875,-1,0.992188,1,,,,,,,,,
803.262,-0.671875,-1,0.992188,1,,,,,,,,,
803.265,-0.671875,-1,0.75,1,,,,,,,,,
803.267,-0.4375,-1,0.75,1,,,,,,,,,
803.269,-0.4375,-1,0.75,1,,,,,,,,,
803.271,-0.4375,-1,0.75,1,,,,,,,,,
803.273,-0.4375,-1,0.75,1,,,,,,,,,
803.275,-0.4375,-1,0.429688,1,,,,,,,,,
803.278,-0.296875,-1,0.429688,1,,,,,,,,,
803.28,-0.296875,-1,0.429688,1,,,,,,,,,
803.282,-0.296875,-1,0.429688,1,,,,,,,,,
803.284,-0.296875,-1,-0.03125,1,,,,,,,,,
803.287,-0.070312,-1,-0.03125,1,,,,,,,,,
803.289,-0.070312,-1,-0.03125,1,,,,,,,,,
803.291,-0.070312,-1,-0.03125,1,,,,,,,,,
803.293,-0.070312,-1,-0.03125,1,,,,,,,,,
803.296,0.148438,-1,-0.617188,1,,,,,,,,,
803.298,0.148438,-1,-0.617188,1,,,,,,,,,
803.301,0.148438,-1,-0.617188,1,,,,,,,,,
803.302,0.148438,-1,-0.617188,1,,,,,,,,,
803.305,0.304688,-0.75,-1,1,,,,,,,,,
803.307,0.304688,-0.75,-1,1,,,,,,,,,
803.309,0.304688,-0.75,-1,1,,,,,,,,,
803.312,0.304688,-0.75,-1,1,,,,,,,,,
803.314,0.304688,-0.46875,-1,1,,,,,,,,,
803.317,0.421875,-0.46875,-1,1,,,,,,,,,
803.318,0.421875,-0.46875,-1,1,,,,,,,,,
803.321,0.421875,-0.46875,-1,1,,,,,,,,,
803.323,0.421875,-0.46875,-1,1,,,,,,,,,
803.325,0.6875,-0.203125,-1,1,,,,,,,,,
803.327,0.6875,-0.203125,-1,1,,,,,,,,,
803.329,0.6875,-0.203125,-1,1,,,,,,,,,
803.331,0.6875,-0.203125,-1,1,,,,,,,,,
803.333,0.6875,0.0625,-1,1,,,,,,,,,
803.336,0.992188,0.0625,-1,1,,,,,,,,,
803.338,0.992188,0.0625,-1,1,,,,,,,,,
803.34,0.992188,0.0625,-1,1,,,,,,,,,
803.342,0.992188,0.0625,-1,1,,,,,,,,,
803.345,0.992188,0.210938,-1,1,,,,,,,,,
803.347,0.992188,0.210938,-1,1,,,,,,,,,
803.349,0.992188,0.210938,-1,1,,,,,,,,,
803.352,0.992188,0.210938,-1,1,,,,,,,,,
803.354,0.992188,0.34375,-1,1,,,,,,,,,
803.357,0.992188,0.34375,-1,1,,,,,,,,,
803.359,0.992188,0.34375,-1,1,,,,,,,,,
803.361,0.992188,0.34375,-1,1,,,,,,,,,
803.363,0.992188,0.414062,-1,1,,,,,,,,,
803.365,0.992188,0.414062,-1,1,,,,,,,,,
803.368,0.992188,0.414062,-1,1,,,,,,,,,
803.37,0.992188,0.414062,-1,1,,,,,,,,,
803.372,0.992188,0.398438,-1,1,,,,,,,,,
803.375,0.992188,0.398438,-1,1,,,,,,,,,
803.377,0.992188,0.398438,-1,1,,,,,,,,,
803.379,0.992188,0.398438,-1,1,,,,,,,,,
803.381,0.992188,0.398438,-1,1,,,,,,,,,
803.384,0.992188,0.390625,-1,1,,,,,,,,,
803.386,0.992188,0.390625,-1,1,,,,,,,,,
803.388,0.992188,0.390625,-1,1,,,,,,,,,
803.391,0.992188,0.390625,-1,1,,,,,,,,,
803.393,0.898438,0.40625,-0.992188,1,,,,,,,,,
803.395,0.898438,0.40625,-0.992188,1,,,,,,,,,
803.398,0.898438,0.40625,-0.992188,1,,,,,,,,,
803.4,0.898438,0.40625,-0.992188,1,,,,,,,,,
803.402,0.734375,0.390625,-0.820312,1,,,,,,,,,
803.404,0.734375,0.390625,-0.820312,1,,,,,,,,,
803.407,0.734375,0.390625,-0.820312,1,,,,,,,,,
803.409,0.734375,0.390625,-0.820312,1,,,,,,,,,
803.411,0.734375,0.34375,-0.5625,1,,,,,,,,,
803.413,0.570312,0.34375,-0.5625,1,,,,,,,,,
803.416,0.570312,0.34375,-0.5625,1,,,,,,,,,
803.418,0.570312,0.34375,-0.5625,1,,,,,,,,,
803.42,0.570312,0.34375,-0.5625,1,,,,,,,,,
803.431,0.40625,0.25,-0.109375,0,,,,,,,,,
803.441,0.1875,0.226562,0.039062,0,,,,,,,,,
803.452,0.140625,0.1875,0.164062,0,,,,,,,,,
803.462,0.109375,0.273438,0.34375,0,,,,,,,,,
803.473,0.054688,0.34375,0.53125,0,,,,,,,,,
803.483,0.015625,0.3125,0.578125,0,,,,,,,,,
803.494,0.007812,0.289062,0.609375,0,,,,,,,,,
