Program Time [s],data 0,data 1,,,,Program Time [s],data 0,data 1,,,,Program Time [s],data 0,data 1
1442.83,2.26E+06,2.55E+06,,,,,,,,,,,,
1442.87,2.26E+06,2.55E+06,,,,,,,,,,,,
1442.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1442.95,2.26E+06,2.55E+06,,,,,,,,,,,,
1443,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.03,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.07,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.12,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.16,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.2,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.24,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.28,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.32,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.4,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.44,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.48,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.52,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.56,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.6,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.64,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.68,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.72,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.76,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.8,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.84,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.88,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1443.96,2.26E+06,2.55E+06,,,,,,,,,,,,
1444,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.04,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.08,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.12,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.16,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.2,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.24,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.28,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.32,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.4,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.44,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.48,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.52,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.56,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.6,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.64,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.68,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.72,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.76,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.8,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.84,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.89,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1444.97,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.01,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.05,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.09,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.13,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.17,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.21,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.25,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.29,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.33,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.37,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.41,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.45,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.49,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.53,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.57,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.61,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.65,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.69,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.73,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.77,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.81,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.85,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.89,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.93,2.26E+06,2.55E+06,,,,,,,,,,,,
1445.97,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.01,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.05,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.09,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.13,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.17,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.21,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.25,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.29,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.33,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.37,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.41,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.45,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.49,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.53,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.57,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.61,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.65,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.69,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.73,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.78,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.81,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.86,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.9,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.94,2.26E+06,2.55E+06,,,,,,,,,,,,
1446.98,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.02,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.06,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.1,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.14,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.18,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.22,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.26,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.3,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.34,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.38,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.42,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.46,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.5,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.54,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.58,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.62,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.66,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.7,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.74,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.78,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.82,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.86,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.9,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.94,2.26E+06,2.55E+06,,,,,,,,,,,,
1447.98,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.02,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.06,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.1,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.14,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.18,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.22,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.26,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.3,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.34,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.38,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.42,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.46,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.5,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.54,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.58,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.62,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.67,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.7,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.74,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.79,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.83,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.87,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.91,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.95,2.26E+06,2.55E+06,,,,,,,,,,,,
1448.99,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.03,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.07,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.11,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.15,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.19,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.23,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.27,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.31,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.35,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.39,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.43,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.47,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.51,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.55,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.59,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.63,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.67,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.71,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.75,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.79,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.83,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.87,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.91,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.95,2.26E+06,2.55E+06,,,,,,,,,,,,
1449.99,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.03,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.07,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.11,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.15,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.19,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.23,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.27,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.31,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.35,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.39,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.43,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.47,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.51,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.55,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.59,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.63,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.67,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.72,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.76,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.8,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.84,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.88,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1450.96,2.26E+06,2.55E+06,,,,,,,,,,,,
1451,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.04,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.08,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.12,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.16,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.2,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.24,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.28,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.32,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.4,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.44,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.48,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.52,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.56,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.6,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.64,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.68,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.72,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.76,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.8,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.84,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.88,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1451.96,2.26E+06,2.55E+06,,,,,,,,,,,,
1452,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.04,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.08,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.12,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.16,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.2,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.24,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.28,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.32,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.4,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.44,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.49,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.52,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.56,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.61,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.65,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.69,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.73,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.77,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.81,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.85,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.89,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.93,2.26E+06,2.55E+06,,,,,,,,,,,,
1452.97,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.01,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.05,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.09,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.13,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.17,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.21,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.25,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.29,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.33,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.37,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.41,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.45,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.49,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.53,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.57,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.61,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.65,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.69,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.73,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.77,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.81,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.85,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.89,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.93,2.26E+06,2.55E+06,,,,,,,,,,,,
1453.97,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.01,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.05,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.09,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.13,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.17,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.21,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.25,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.29,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.33,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.37,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.41,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.45,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.49,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.54,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.58,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.62,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.66,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.7,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.74,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.78,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.82,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.86,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.9,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.94,2.26E+06,2.55E+06,,,,,,,,,,,,
1454.98,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.02,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.06,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.1,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.14,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.18,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.22,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.26,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.3,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.34,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.38,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.42,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.46,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.5,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.54,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.58,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.62,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.66,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.7,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.74,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.78,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.82,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.86,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.9,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.94,2.26E+06,2.55E+06,,,,,,,,,,,,
1455.98,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.02,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.06,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.1,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.14,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.18,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.22,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.26,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.3,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.34,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.38,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.43,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.47,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.51,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.55,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.59,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.63,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.67,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.71,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.75,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.79,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.83,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.87,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.91,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.95,2.26E+06,2.55E+06,,,,,,,,,,,,
1456.99,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.03,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.07,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.11,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.15,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.19,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.23,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.27,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.31,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.35,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.39,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.43,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.47,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.51,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.55,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.59,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.63,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.67,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.71,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.75,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.79,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.83,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.87,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.91,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.95,2.26E+06,2.55E+06,,,,,,,,,,,,
1457.99,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.03,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.07,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.11,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.15,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.19,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.23,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.27,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.32,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.4,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.44,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.48,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.52,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.56,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.6,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.64,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.68,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.72,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.76,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.8,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.84,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.88,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1458.96,2.26E+06,2.55E+06,,,,,,,,,,,,
1459,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.04,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.08,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.12,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.16,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.2,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.24,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.28,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.32,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.4,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.44,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.48,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.52,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.56,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.6,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.64,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.68,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.72,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.76,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.8,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.84,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.88,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.92,2.26E+06,2.55E+06,,,,,,,,,,,,
1459.96,2.26E+06,2.55E+06,,,,,,,,,,,,
1460,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.04,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.08,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.12,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.16,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.2,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.25,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.29,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.33,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.36,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.41,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.45,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.49,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.53,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.57,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.61,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.65,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.69,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.73,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.77,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.81,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.85,2.26E+06,2.55E+06,,,,,,,,,,,,
1460.89,2.26E+06,2.55E+06,,,,,,,,,,,,
