Program Time [s],data 0,data 1
33.2056,2.26401e+06,2.55101e+06
33.2455,2.264e+06,2.55102e+06
33.2855,2.26399e+06,2.55102e+06
33.3265,2.26398e+06,2.55103e+06
33.3665,2.26397e+06,2.55103e+06
33.4065,2.26396e+06,2.55102e+06
33.4465,2.26391e+06,2.55091e+06
33.4875,2.26388e+06,2.55077e+06
33.5276,2.26387e+06,2.55072e+06
33.5675,2.26386e+06,2.55076e+06
33.6075,2.26387e+06,2.55082e+06
33.6485,2.26389e+06,2.55085e+06
33.6885,2.2639e+06,2.55088e+06
33.7285,2.2639e+06,2.55088e+06
33.7685,2.2639e+06,2.55088e+06
33.8085,2.2639e+06,2.55088e+06
33.8495,2.26391e+06,2.55091e+06
33.8896,2.26389e+06,2.55092e+06
33.9295,2.26388e+06,2.55094e+06
33.9695,2.26389e+06,2.55096e+06
34.0105,2.2639e+06,2.55098e+06
34.0505,2.26388e+06,2.55098e+06
34.0905,2.26389e+06,2.551e+06
34.1304,2.26387e+06,2.551e+06
34.1715,2.26388e+06,2.55102e+06
34.2115,2.26386e+06,2.55102e+06
34.2515,2.26387e+06,2.55103e+06
34.2915,2.26386e+06,2.55105e+06
34.3325,2.26386e+06,2.55104e+06
34.3725,2.2638e+06,2.55093e+06
34.4128,2.26377e+06,2.55077e+06
34.4524,2.26376e+06,2.5507e+06
34.4925,2.26376e+06,2.55073e+06
34.5335,2.26376e+06,2.55079e+06
34.5735,2.26377e+06,2.55081e+06
34.6139,2.26378e+06,2.55084e+06
34.6534,2.26376e+06,2.55084e+06
34.6944,2.26376e+06,2.55085e+06
34.7344,2.26376e+06,2.55084e+06
34.7744,2.26375e+06,2.55086e+06
34.8144,2.26376e+06,2.55088e+06
34.8559,2.26377e+06,2.5509e+06
34.8959,2.26376e+06,2.55092e+06
34.9355,2.26376e+06,2.55093e+06
34.9758,2.26375e+06,2.55095e+06
35.0165,2.26376e+06,2.55095e+06
35.0565,2.26376e+06,2.55097e+06
35.0965,2.26375e+06,2.55098e+06
35.1365,2.26376e+06,2.551e+06
35.1765,2.26374e+06,2.55099e+06
35.2174,2.26375e+06,2.55103e+06
35.2575,2.26374e+06,2.55104e+06
35.2975,2.26375e+06,2.55105e+06
35.3374,2.26368e+06,2.55094e+06
35.3784,2.26367e+06,2.55081e+06
35.4184,2.26364e+06,2.55074e+06
35.4584,2.26368e+06,2.55082e+06
35.4985,2.26368e+06,2.55086e+06
35.5394,2.26369e+06,2.5509e+06
35.5799,2.2637e+06,2.55094e+06
35.6198,2.26368e+06,2.55094e+06
35.6595,2.26368e+06,2.55094e+06
35.7005,2.2637e+06,2.55095e+06
35.7405,2.2637e+06,2.55096e+06
35.7804,2.26367e+06,2.55097e+06
35.8204,2.26368e+06,2.55101e+06
35.8618,2.26367e+06,2.55101e+06
35.9014,2.26367e+06,2.55104e+06
35.9418,2.26366e+06,2.55104e+06
35.9814,2.26365e+06,2.55106e+06
36.0215,2.26367e+06,2.55107e+06
36.0625,2.26366e+06,2.55108e+06
36.103,2.26362e+06,2.55111e+06
36.1424,2.26365e+06,2.55112e+06
36.1824,2.26365e+06,2.55114e+06
36.2234,2.26366e+06,2.55116e+06
36.2634,2.26366e+06,2.55118e+06
36.3034,2.26363e+06,2.55112e+06
36.3434,2.26361e+06,2.551e+06
36.3844,2.26361e+06,2.55089e+06
36.4244,2.26359e+06,2.55093e+06
36.4646,2.26359e+06,2.55097e+06
36.5044,2.26361e+06,2.55102e+06
36.5444,2.26361e+06,2.55104e+06
36.5854,2.26362e+06,2.55105e+06
36.6254,2.26359e+06,2.55103e+06
36.6654,2.2636e+06,2.55103e+06
36.7054,2.26358e+06,2.55102e+06
36.7474,2.26359e+06,2.55104e+06
36.7864,2.26356e+06,2.55106e+06
36.8264,2.2636e+06,2.5511e+06
36.8664,2.26358e+06,2.5511e+06
36.9074,2.26358e+06,2.55112e+06
36.9474,2.26358e+06,2.55114e+06
36.9874,2.26357e+06,2.55113e+06
37.0274,2.26356e+06,2.55114e+06
37.0684,2.26357e+06,2.55114e+06
37.1084,2.26357e+06,2.55117e+06
37.1485,2.26357e+06,2.55117e+06
37.1884,2.26355e+06,2.55116e+06
37.2284,2.2635e+06,2.55105e+06
37.2694,2.26347e+06,2.55094e+06
37.3094,2.26346e+06,2.5509e+06
37.3494,2.26346e+06,2.55095e+06
37.3894,2.26347e+06,2.55098e+06
37.4304,2.26348e+06,2.55102e+06
37.4707,2.26347e+06,2.55102e+06
37.5103,2.26347e+06,2.55103e+06
37.5503,2.26347e+06,2.55102e+06
37.5913,2.26347e+06,2.55102e+06
37.6313,2.26346e+06,2.55104e+06
37.6713,2.26346e+06,2.55105e+06
37.7113,2.26347e+06,2.55109e+06
37.7523,2.26347e+06,2.55109e+06
37.7924,2.26347e+06,2.55112e+06
37.8324,2.26346e+06,2.55111e+06
37.8734,2.26346e+06,2.55113e+06
37.9127,2.26345e+06,2.55113e+06
37.9533,2.26345e+06,2.55114e+06
37.9934,2.26342e+06,2.55113e+06
38.0334,2.26345e+06,2.55117e+06
38.0733,2.26344e+06,2.55118e+06
38.1147,2.26343e+06,2.55118e+06
38.1543,2.2634e+06,2.55116e+06
38.1943,2.26338e+06,2.55103e+06
38.2343,2.26334e+06,2.55094e+06
38.2753,2.26337e+06,2.55095e+06
38.3153,2.26335e+06,2.55098e+06
38.3553,2.26337e+06,2.55101e+06
38.3953,2.26336e+06,2.55103e+06
38.4353,2.26336e+06,2.55105e+06
38.4763,2.26336e+06,2.55106e+06
38.5166,2.26335e+06,2.55105e+06
38.5568,2.26335e+06,2.55106e+06
38.5967,2.26336e+06,2.55107e+06
38.6373,2.26336e+06,2.5511e+06
38.6777,2.26336e+06,2.55111e+06
38.7174,2.26336e+06,2.55114e+06
38.7573,2.26335e+06,2.55116e+06
38.7983,2.26336e+06,2.55117e+06
38.8383,2.26336e+06,2.55119e+06
38.8783,2.26336e+06,2.55119e+06
38.9183,2.26336e+06,2.55121e+06
38.9593,2.26336e+06,2.55121e+06
38.9994,2.26336e+06,2.55124e+06
39.0393,2.26336e+06,2.55125e+06
39.0798,2.26336e+06,2.55127e+06
39.1196,2.26335e+06,2.55125e+06
39.1603,2.26332e+06,2.55114e+06
39.2004,2.26329e+06,2.55102e+06
39.2403,2.26329e+06,2.55102e+06
39.2803,2.26329e+06,2.55107e+06
39.3213,2.26331e+06,2.5511e+06
39.3613,2.2633e+06,2.55114e+06
39.4012,2.26331e+06,2.55115e+06
39.4413,2.2633e+06,2.55114e+06
39.4813,2.2633e+06,2.55114e+06
39.5223,2.2633e+06,2.55114e+06
39.5623,2.26328e+06,2.55115e+06
39.6037,2.26329e+06,2.55118e+06
39.6423,2.26328e+06,2.55118e+06
39.6837,2.2633e+06,2.55122e+06
39.7233,2.2633e+06,2.55123e+06
39.7634,2.2633e+06,2.55124e+06
39.8033,2.26329e+06,2.55124e+06
39.8443,2.26328e+06,2.55125e+06
39.8843,2.26327e+06,2.55126e+06
39.9243,2.26327e+06,2.55128e+06
39.9643,2.26327e+06,2.5513e+06
40.0043,2.26326e+06,2.55129e+06
40.0452,2.26324e+06,2.55123e+06
40.0852,2.2632e+06,2.55109e+06
40.1252,2.26319e+06,2.55106e+06
40.1653,2.26319e+06,2.55108e+06
40.2062,2.2632e+06,2.55113e+06
40.2465,2.26319e+06,2.55115e+06
40.2863,2.26321e+06,2.55118e+06
40.3262,2.26319e+06,2.55118e+06
40.3682,2.26319e+06,2.55116e+06
40.4072,2.26318e+06,2.55116e+06
40.4472,2.26316e+06,2.55116e+06
40.4872,2.26317e+06,2.55118e+06
40.5272,2.26317e+06,2.55118e+06
40.5682,2.26316e+06,2.55121e+06
40.6082,2.26316e+06,2.55121e+06
40.6483,2.26318e+06,2.55123e+06
40.6882,2.26317e+06,2.55124e+06
40.7298,2.26317e+06,2.55124e+06
40.7692,2.26317e+06,2.55125e+06
40.8093,2.26317e+06,2.55125e+06
40.8493,2.26317e+06,2.55127e+06
40.8902,2.26316e+06,2.55126e+06
40.9302,2.26315e+06,2.55126e+06
40.9707,2.26312e+06,2.55115e+06
41.0102,2.26308e+06,2.55104e+06
41.0502,2.26307e+06,2.55102e+06
41.0912,2.26308e+06,2.55106e+06
41.1312,2.26307e+06,2.55108e+06
41.1712,2.26308e+06,2.55111e+06
41.2116,2.26308e+06,2.55112e+06
41.2522,2.26308e+06,2.55113e+06
41.2922,2.26307e+06,2.55113e+06
41.3332,2.26309e+06,2.55114e+06
41.3722,2.2631e+06,2.55114e+06
41.4132,2.26308e+06,2.55116e+06
41.4532,2.26309e+06,2.5512e+06
41.4932,2.2631e+06,2.5512e+06
41.5332,2.26309e+06,2.55123e+06
41.5732,2.26309e+06,2.55123e+06
41.6142,2.26308e+06,2.55125e+06
41.6546,2.26307e+06,2.55126e+06
41.6942,2.26308e+06,2.55127e+06
41.7342,2.26308e+06,2.55128e+06
41.7752,2.26308e+06,2.55129e+06
41.8153,2.26308e+06,2.55131e+06
41.8552,2.26307e+06,2.5513e+06
41.8952,2.26305e+06,2.55126e+06
41.9362,2.26302e+06,2.55111e+06
41.9762,2.26301e+06,2.55107e+06
42.0161,2.26301e+06,2.55108e+06
42.0569,2.26303e+06,2.55114e+06
42.0962,2.26303e+06,2.55116e+06
42.1372,2.26305e+06,2.5512e+06
42.1772,2.26304e+06,2.5512e+06
42.2172,2.26305e+06,2.55121e+06
42.2574,2.26304e+06,2.5512e+06
42.2982,2.26305e+06,2.55121e+06
42.3388,2.26304e+06,2.55123e+06
42.3782,2.26304e+06,2.55124e+06
42.4182,2.26304e+06,2.55126e+06
42.4582,2.26305e+06,2.55127e+06
42.4992,2.26305e+06,2.55129e+06
42.5395,2.26305e+06,2.5513e+06
42.5791,2.26305e+06,2.55131e+06
42.6191,2.26304e+06,2.55131e+06
42.6601,2.26304e+06,2.55132e+06
42.7004,2.26303e+06,2.55132e+06
42.7401,2.26302e+06,2.55132e+06
42.7802,2.263e+06,2.5513e+06
42.8214,2.26296e+06,2.55116e+06
42.8612,2.26294e+06,2.55109e+06
42.9011,2.26295e+06,2.55111e+06
42.9411,2.26294e+06,2.55115e+06
42.9822,2.26295e+06,2.55117e+06
43.0221,2.26296e+06,2.5512e+06
43.0621,2.26295e+06,2.55119e+06
43.1021,2.26294e+06,2.5512e+06
43.1421,2.26293e+06,2.55118e+06
43.1831,2.26294e+06,2.5512e+06
43.2235,2.26294e+06,2.5512e+06
43.2631,2.26294e+06,2.55122e+06
43.3031,2.26294e+06,2.55123e+06
43.3441,2.26295e+06,2.55125e+06
43.3841,2.26294e+06,2.55126e+06
43.4243,2.26295e+06,2.55127e+06
43.4641,2.26294e+06,2.55128e+06
43.5061,2.26295e+06,2.55128e+06
43.5452,2.26294e+06,2.55129e+06
43.5852,2.26294e+06,2.5513e+06
43.6251,2.26294e+06,2.55131e+06
43.6651,2.26292e+06,2.55131e+06
43.7065,2.26291e+06,2.55128e+06
43.7463,2.26286e+06,2.55114e+06
43.7861,2.26284e+06,2.55106e+06
43.8265,2.26285e+06,2.55106e+06
43.8671,2.26286e+06,2.55111e+06
43.9071,2.26286e+06,2.55114e+06
43.9471,2.26288e+06,2.55115e+06
43.9871,2.26286e+06,2.55116e+06
44.0281,2.26286e+06,2.55115e+06
44.0681,2.26286e+06,2.55116e+06
44.1086,2.26285e+06,2.55116e+06
44.1482,2.26286e+06,2.55119e+06
44.1882,2.26285e+06,2.55119e+06
44.2292,2.26286e+06,2.55123e+06
44.2691,2.26287e+06,2.55125e+06
44.3091,2.26288e+06,2.55128e+06
44.3491,2.26287e+06,2.55128e+06
44.3901,2.26288e+06,2.55129e+06
44.4301,2.26287e+06,2.5513e+06
44.47,2.26288e+06,2.55131e+06
44.5109,2.26288e+06,2.55134e+06
44.5511,2.26289e+06,2.55135e+06
44.5911,2.26288e+06,2.55136e+06
44.6311,2.26287e+06,2.55137e+06
44.6714,2.26286e+06,2.55132e+06
44.7111,2.26282e+06,2.55118e+06
44.7521,2.26281e+06,2.55113e+06
44.792,2.26281e+06,2.55116e+06
44.8321,2.26283e+06,2.55121e+06
44.8721,2.26283e+06,2.55124e+06
44.9131,2.26285e+06,2.55125e+06
44.953,2.26285e+06,2.55128e+06
44.9947,2.26285e+06,2.55128e+06
45.0331,2.26286e+06,2.55128e+06
45.073,2.26285e+06,2.55128e+06
45.1141,2.26285e+06,2.55131e+06
45.1541,2.26286e+06,2.55132e+06
45.1941,2.26286e+06,2.55135e+06
45.2343,2.26285e+06,2.55135e+06
45.275,2.26286e+06,2.55138e+06
45.3151,2.26284e+06,2.55137e+06
45.355,2.26284e+06,2.55138e+06
45.395,2.26283e+06,2.55138e+06
45.436,2.26284e+06,2.55139e+06
45.4765,2.26283e+06,2.55141e+06
45.516,2.26284e+06,2.55141e+06
45.556,2.26283e+06,2.55142e+06
45.5971,2.26282e+06,2.55135e+06
45.6371,2.26278e+06,2.55122e+06
45.6771,2.26276e+06,2.55114e+06
45.717,2.26277e+06,2.55117e+06
45.757,2.26278e+06,2.55121e+06
45.798,2.2628e+06,2.55126e+06
45.838,2.26281e+06,2.55127e+06
45.878,2.26281e+06,2.55128e+06
45.918,2.26279e+06,2.55127e+06
45.9591,2.26281e+06,2.55126e+06
45.999,2.2628e+06,2.55127e+06
46.039,2.26281e+06,2.55129e+06
46.0791,2.2628e+06,2.5513e+06
46.12,2.2628e+06,2.5513e+06
46.16,2.2628e+06,2.55133e+06
46.2001,2.26282e+06,2.55134e+06
46.24,2.26282e+06,2.55134e+06
46.28,2.26281e+06,2.55134e+06
46.321,2.26281e+06,2.55136e+06
46.361,2.2628e+06,2.55136e+06
46.401,2.2628e+06,2.55137e+06
46.441,2.26276e+06,2.55136e+06
46.482,2.26273e+06,2.55136e+06
46.5225,2.26272e+06,2.55132e+06
46.5628,2.2627e+06,2.5512e+06
46.602,2.26268e+06,2.55108e+06
46.643,2.26269e+06,2.55106e+06
46.6831,2.2627e+06,2.55112e+06
46.723,2.26271e+06,2.55116e+06
46.7632,2.26271e+06,2.55118e+06
46.803,2.2627e+06,2.55119e+06
46.8444,2.2627e+06,2.55121e+06
46.884,2.26269e+06,2.5512e+06
46.924,2.2627e+06,2.55122e+06
46.964,2.26268e+06,2.55122e+06
47.0056,2.2627e+06,2.55124e+06
47.045,2.26269e+06,2.55127e+06
47.085,2.2627e+06,2.55129e+06
47.1253,2.2627e+06,2.55129e+06
47.166,2.2627e+06,2.55129e+06
47.206,2.26269e+06,2.55131e+06
47.246,2.26269e+06,2.55132e+06
47.2859,2.26269e+06,2.55133e+06
47.3259,2.26269e+06,2.55134e+06
47.367,2.26269e+06,2.55136e+06
47.407,2.26269e+06,2.55137e+06
47.4469,2.26269e+06,2.55139e+06
47.4869,2.26266e+06,2.55137e+06
47.528,2.26264e+06,2.5513e+06
47.5679,2.26259e+06,2.55116e+06
47.608,2.2626e+06,2.5511e+06
47.648,2.2626e+06,2.55113e+06
47.689,2.26262e+06,2.55118e+06
47.729,2.26263e+06,2.5512e+06
47.7689,2.26264e+06,2.55123e+06
47.809,2.26264e+06,2.55125e+06
47.8499,2.26265e+06,2.55124e+06
47.89,2.26266e+06,2.55126e+06
47.93,2.26264e+06,2.55127e+06
47.9703,2.26265e+06,2.5513e+06
48.0105,2.26266e+06,2.5513e+06
48.0514,2.26266e+06,2.55133e+06
48.091,2.26266e+06,2.55134e+06
48.131,2.26267e+06,2.55137e+06
48.1713,2.26266e+06,2.55137e+06
48.213,2.26268e+06,2.55139e+06
48.2519,2.26266e+06,2.55139e+06
48.2919,2.26267e+06,2.5514e+06
48.332,2.26266e+06,2.55142e+06
48.373,2.26266e+06,2.55142e+06
48.413,2.26265e+06,2.55143e+06
48.4531,2.26262e+06,2.55136e+06
48.493,2.26258e+06,2.55121e+06
48.534,2.26256e+06,2.55111e+06
48.5739,2.26257e+06,2.55115e+06
48.614,2.26258e+06,2.55119e+06
48.6539,2.26259e+06,2.55124e+06
48.694,2.2626e+06,2.55126e+06
48.7351,2.26258e+06,2.55126e+06
48.775,2.26258e+06,2.55125e+06
48.815,2.26259e+06,2.55125e+06
48.855,2.26258e+06,2.55126e+06
48.8964,2.26259e+06,2.55128e+06
48.9359,2.26258e+06,2.5513e+06
48.9759,2.26258e+06,2.55131e+06
49.0161,2.26256e+06,2.55132e+06
49.056,2.2625e+06,2.55132e+06
49.097,2.26238e+06,2.5513e+06
49.1376,2.26222e+06,2.55121e+06
49.177,2.26204e+06,2.55117e+06
49.2169,2.2619e+06,2.55112e+06
49.258,2.26187e+06,2.55111e+06
49.298,2.26186e+06,2.55114e+06
49.3382,2.26174e+06,2.55102e+06
49.3779,2.26163e+06,2.55088e+06
49.4192,2.26162e+06,2.55078e+06
49.4591,2.26162e+06,2.55077e+06
49.4995,2.2616e+06,2.55074e+06
49.539,2.26166e+06,2.55079e+06
49.5789,2.26175e+06,2.55083e+06
49.6198,2.26178e+06,2.55085e+06
49.6602,2.26186e+06,2.55087e+06
49.7008,2.26196e+06,2.55092e+06
49.7399,2.26204e+06,2.55092e+06
49.7809,2.26214e+06,2.55098e+06
49.8208,2.26222e+06,2.55104e+06
49.8609,2.26231e+06,2.5511e+06
49.9008,2.26236e+06,2.55111e+06
49.9419,2.26239e+06,2.55112e+06
49.9819,2.26242e+06,2.55114e+06
50.0219,2.26246e+06,2.55114e+06
50.0619,2.26247e+06,2.55115e+06
50.1018,2.26246e+06,2.55115e+06
50.1428,2.26248e+06,2.55117e+06
50.1829,2.26244e+06,2.55117e+06
50.2229,2.26239e+06,2.55118e+06
50.2628,2.26236e+06,2.5512e+06
50.3038,2.26234e+06,2.55118e+06
50.3443,2.26224e+06,2.551e+06
50.3838,2.26219e+06,2.5508e+06
50.4242,2.26216e+06,2.55077e+06
50.4648,2.26218e+06,2.55082e+06
50.5048,2.2622e+06,2.55088e+06
50.5448,2.26222e+06,2.55092e+06
50.5859,2.26221e+06,2.55097e+06
50.6248,2.26223e+06,2.55097e+06
50.6658,2.26224e+06,2.55098e+06
50.7058,2.26223e+06,2.55099e+06
50.7458,2.26224e+06,2.55104e+06
50.7858,2.26228e+06,2.55106e+06
50.8268,2.26231e+06,2.55109e+06
50.8668,2.26231e+06,2.55111e+06
50.9068,2.26233e+06,2.55113e+06
50.9469,2.26235e+06,2.55116e+06
50.9882,2.26239e+06,2.55118e+06
51.0278,2.26237e+06,2.55119e+06
51.0678,2.26238e+06,2.55119e+06
51.1078,2.2624e+06,2.55122e+06
51.1478,2.2624e+06,2.55122e+06
51.1891,2.26239e+06,2.55124e+06
51.2288,2.26236e+06,2.55125e+06
51.2688,2.26234e+06,2.55122e+06
51.3098,2.26228e+06,2.55103e+06
51.3498,2.26224e+06,2.55082e+06
51.3898,2.26224e+06,2.55077e+06
51.4298,2.26225e+06,2.55082e+06
51.4704,2.26226e+06,2.55085e+06
51.5108,2.26226e+06,2.55087e+06
51.5508,2.26224e+06,2.5509e+06
51.5908,2.26223e+06,2.55089e+06
51.6309,2.26222e+06,2.55089e+06
51.6708,2.2622e+06,2.55089e+06
51.7118,2.26219e+06,2.55093e+06
51.7518,2.2622e+06,2.55096e+06
51.7918,2.2622e+06,2.55101e+06
51.8318,2.2622e+06,2.55103e+06
51.8727,2.26223e+06,2.55106e+06
51.9127,2.2622e+06,2.55106e+06
51.9528,2.26218e+06,2.55107e+06
51.9929,2.26218e+06,2.55108e+06
52.0338,2.26219e+06,2.5511e+06
52.0738,2.26218e+06,2.55112e+06
52.1138,2.26217e+06,2.55113e+06
52.1538,2.26216e+06,2.55114e+06
52.1948,2.26213e+06,2.55104e+06
52.2348,2.26206e+06,2.55086e+06
52.2748,2.26204e+06,2.55077e+06
52.3147,2.26205e+06,2.55081e+06
52.3549,2.26206e+06,2.55086e+06
52.3959,2.26206e+06,2.5509e+06
52.4358,2.26204e+06,2.55092e+06
52.4758,2.26203e+06,2.55094e+06
52.5158,2.26203e+06,2.55092e+06
52.5575,2.26203e+06,2.55093e+06
52.5967,2.26203e+06,2.55095e+06
52.6367,2.26205e+06,2.55097e+06
52.6767,2.26203e+06,2.55098e+06
52.7178,2.26204e+06,2.551e+06
52.7577,2.26204e+06,2.55103e+06
52.7977,2.26203e+06,2.55103e+06
52.8377,2.26203e+06,2.55104e+06
52.8777,2.26201e+06,2.55104e+06
52.9187,2.262e+06,2.55106e+06
52.9587,2.26199e+06,2.55107e+06
52.9987,2.26201e+06,2.55109e+06
53.0388,2.26199e+06,2.55109e+06
53.0798,2.26201e+06,2.55111e+06
53.1198,2.26199e+06,2.55109e+06
53.1598,2.26196e+06,2.55098e+06
53.1997,2.26191e+06,2.55083e+06
53.2407,2.26192e+06,2.55078e+06
53.281,2.26191e+06,2.55083e+06
53.3207,2.26193e+06,2.55088e+06
53.3607,2.26194e+06,2.5509e+06
53.4017,2.26192e+06,2.5509e+06
53.4417,2.26194e+06,2.55093e+06
53.4817,2.26193e+06,2.55091e+06
53.5221,2.26193e+06,2.55092e+06
53.5618,2.26191e+06,2.55092e+06
53.6027,2.26191e+06,2.55095e+06
53.6427,2.26192e+06,2.55097e+06
53.6828,2.26194e+06,2.551e+06
53.7227,2.26192e+06,2.55101e+06
53.7638,2.26192e+06,2.55102e+06
53.8037,2.26192e+06,2.55103e+06
53.8437,2.26194e+06,2.55104e+06
53.8837,2.26193e+06,2.55105e+06
53.9247,2.26194e+06,2.55107e+06
53.9647,2.26194e+06,2.55108e+06
54.0047,2.26193e+06,2.5511e+06
54.0451,2.26195e+06,2.55113e+06
54.0847,2.26193e+06,2.55112e+06
54.1257,2.26192e+06,2.55108e+06
54.1657,2.26187e+06,2.55093e+06
54.2064,2.26186e+06,2.55085e+06
54.2457,2.26187e+06,2.55086e+06
54.2867,2.26189e+06,2.55092e+06
54.3267,2.26189e+06,2.55095e+06
54.3676,2.2619e+06,2.55097e+06
54.4068,2.2619e+06,2.55099e+06
54.4477,2.26191e+06,2.55098e+06
54.4878,2.26191e+06,2.55099e+06
54.5276,2.26193e+06,2.55098e+06
54.5676,2.26192e+06,2.55101e+06
54.6077,2.26191e+06,2.55102e+06
54.6487,2.26192e+06,2.55104e+06
54.6886,2.26192e+06,2.55105e+06
54.7287,2.26192e+06,2.55107e+06
54.7697,2.2619e+06,2.55107e+06
54.8111,2.26193e+06,2.5511e+06
54.8497,2.26194e+06,2.5511e+06
54.8896,2.26193e+06,2.5511e+06
54.9296,2.26192e+06,2.55111e+06
54.9707,2.26192e+06,2.55112e+06
55.0106,2.26192e+06,2.55114e+06
55.0506,2.26192e+06,2.55112e+06
55.0907,2.26186e+06,2.551e+06
55.1318,2.26183e+06,2.55087e+06
55.1716,2.26183e+06,2.55085e+06
55.2117,2.26184e+06,2.55089e+06
55.2516,2.26183e+06,2.55094e+06
55.2916,2.26184e+06,2.55096e+06
55.3326,2.26183e+06,2.55098e+06
55.3726,2.26182e+06,2.55097e+06
55.4126,2.26183e+06,2.55095e+06
55.4527,2.26185e+06,2.55097e+06
55.4936,2.26184e+06,2.55098e+06
55.5336,2.26184e+06,2.551e+06
55.5736,2.26184e+06,2.55101e+06
55.6136,2.26185e+06,2.55103e+06
55.6542,2.26184e+06,2.55103e+06
55.6951,2.26186e+06,2.55106e+06
55.7352,2.26186e+06,2.55105e+06
55.7746,2.26186e+06,2.55107e+06
55.8147,2.26182e+06,2.55107e+06
55.8557,2.26184e+06,2.55109e+06
55.8957,2.26183e+06,2.55109e+06
55.9356,2.26186e+06,2.55112e+06
55.9756,2.26184e+06,2.55112e+06
56.0166,2.26183e+06,2.55104e+06
56.0566,2.26177e+06,2.55089e+06
56.0967,2.26176e+06,2.55083e+06
56.1366,2.26176e+06,2.55087e+06
56.1766,2.26175e+06,2.5509e+06
56.2176,2.26176e+06,2.55093e+06
56.2577,2.26174e+06,2.55094e+06
56.2986,2.26176e+06,2.55096e+06
56.3376,2.26176e+06,2.55095e+06
56.3786,2.26178e+06,2.55096e+06
56.4189,2.26175e+06,2.55096e+06
56.4586,2.26177e+06,2.55098e+06
56.4986,2.26176e+06,2.551e+06
56.5396,2.26177e+06,2.55102e+06
56.5796,2.26176e+06,2.55104e+06
56.6196,2.26176e+06,2.55106e+06
56.66,2.26173e+06,2.55106e+06
56.7006,2.26173e+06,2.55107e+06
56.7406,2.26172e+06,2.55108e+06
56.7807,2.26171e+06,2.55108e+06
56.8209,2.26172e+06,2.55111e+06
56.8605,2.26172e+06,2.55112e+06
56.9016,2.26171e+06,2.55114e+06
56.9415,2.26169e+06,2.55113e+06
56.9816,2.26169e+06,2.55105e+06
57.0216,2.26166e+06,2.55093e+06
57.0626,2.26168e+06,2.55092e+06
57.103,2.26166e+06,2.55096e+06
57.1426,2.26168e+06,2.551e+06
57.1829,2.2617e+06,2.55104e+06
57.2242,2.26171e+06,2.55106e+06
57.2636,2.26173e+06,2.55107e+06
57.3036,2.26174e+06,2.55105e+06
57.3436,2.26174e+06,2.55106e+06
57.3835,2.26174e+06,2.55106e+06
57.4249,2.26177e+06,2.55112e+06
57.4645,2.26177e+06,2.55114e+06
57.5046,2.26177e+06,2.55115e+06
57.5445,2.26177e+06,2.55115e+06
57.5855,2.26178e+06,2.55116e+06
57.6256,2.26175e+06,2.55116e+06
57.6656,2.26178e+06,2.55117e+06
57.7056,2.26176e+06,2.55118e+06
57.7465,2.26176e+06,2.55118e+06
57.7871,2.26175e+06,2.55119e+06
57.8273,2.26177e+06,2.55118e+06
57.8665,2.26174e+06,2.55107e+06
57.9066,2.2617e+06,2.55096e+06
57.9478,2.26171e+06,2.55097e+06
57.9875,2.26171e+06,2.55101e+06
58.0276,2.2617e+06,2.55106e+06
58.0675,2.2617e+06,2.55108e+06
58.109,2.26169e+06,2.55109e+06
58.1486,2.26168e+06,2.55107e+06
58.1885,2.2617e+06,2.55106e+06
58.2285,2.2617e+06,2.55106e+06
58.2695,2.26172e+06,2.55108e+06
58.3096,2.26172e+06,2.5511e+06
58.3503,2.26174e+06,2.55111e+06
58.3896,2.26175e+06,2.55113e+06
58.4305,2.26178e+06,2.55115e+06
58.4705,2.2618e+06,2.55118e+06
58.5105,2.26181e+06,2.55118e+06
58.5505,2.26182e+06,2.55119e+06
58.5905,2.26181e+06,2.55118e+06
58.6315,2.26183e+06,2.55121e+06
58.6715,2.26182e+06,2.5512e+06
58.7125,2.2618e+06,2.55116e+06
58.7515,2.26175e+06,2.551e+06
58.7929,2.26172e+06,2.55088e+06
58.8326,2.2617e+06,2.55089e+06
58.8725,2.2617e+06,2.55092e+06
58.9125,2.26171e+06,2.55096e+06
58.9535,2.26172e+06,2.55097e+06
58.9935,2.26169e+06,2.55099e+06
59.0336,2.26171e+06,2.55099e+06
59.0735,2.26172e+06,2.55099e+06
59.1146,2.26173e+06,2.551e+06
59.1545,2.26172e+06,2.55102e+06
59.1945,2.26173e+06,2.55103e+06
59.2345,2.26173e+06,2.55105e+06
59.2745,2.26171e+06,2.55106e+06
59.3155,2.26174e+06,2.5511e+06
59.3555,2.26173e+06,2.55109e+06
59.3955,2.26172e+06,2.55111e+06
59.4354,2.26173e+06,2.55111e+06
59.4766,2.26171e+06,2.55111e+06
59.5165,2.26171e+06,2.55114e+06
59.5564,2.26169e+06,2.55114e+06
59.5965,2.26167e+06,2.55112e+06
59.6365,2.26163e+06,2.55098e+06
59.6775,2.26164e+06,2.55085e+06
59.7175,2.26162e+06,2.55082e+06
59.7575,2.26166e+06,2.55088e+06
59.7977,2.26164e+06,2.5509e+06
59.8385,2.26164e+06,2.55094e+06
59.8785,2.26167e+06,2.55096e+06
59.9185,2.26167e+06,2.55096e+06
59.9585,2.26166e+06,2.55096e+06
59.9994,2.26168e+06,2.55098e+06
60.0394,2.2617e+06,2.551e+06
60.0794,2.26171e+06,2.55101e+06
60.1195,2.2617e+06,2.55104e+06
