Program Time [s],data 0,data 1
239.493,2.26065e+06,2.54517e+06
239.513,2.26065e+06,2.54517e+06
239.533,2.26064e+06,2.54517e+06
239.553,2.26066e+06,2.54517e+06
239.573,2.26066e+06,2.5452e+06
239.593,2.26065e+06,2.5452e+06
239.613,2.26064e+06,2.5452e+06
239.633,2.26063e+06,2.54518e+06
239.653,2.26064e+06,2.5452e+06
239.674,2.26064e+06,2.54521e+06
239.694,2.26063e+06,2.54519e+06
239.714,2.26063e+06,2.54521e+06
239.734,2.26062e+06,2.5452e+06
239.754,2.26063e+06,2.5452e+06
239.774,2.26064e+06,2.54521e+06
239.794,2.26064e+06,2.54521e+06
239.814,2.2606e+06,2.54515e+06
239.834,2.26058e+06,2.54504e+06
239.855,2.26057e+06,2.54498e+06
239.875,2.26056e+06,2.54496e+06
239.895,2.26054e+06,2.54494e+06
239.915,2.26053e+06,2.54493e+06
239.935,2.26056e+06,2.54494e+06
239.955,2.26056e+06,2.54498e+06
239.975,2.26056e+06,2.545e+06
239.995,2.26055e+06,2.545e+06
240.015,2.26054e+06,2.54499e+06
240.035,2.26056e+06,2.54501e+06
240.056,2.26055e+06,2.54501e+06
240.076,2.26055e+06,2.545e+06
240.096,2.26053e+06,2.545e+06
240.116,2.26054e+06,2.545e+06
240.136,2.26054e+06,2.54502e+06
240.156,2.26053e+06,2.54501e+06
240.176,2.26052e+06,2.54498e+06
240.196,2.26052e+06,2.54497e+06
240.216,2.26052e+06,2.54496e+06
240.237,2.26053e+06,2.54498e+06
240.257,2.26052e+06,2.54498e+06
240.277,2.26052e+06,2.54498e+06
240.297,2.26051e+06,2.54498e+06
240.317,2.26052e+06,2.54499e+06
240.337,2.26052e+06,2.54501e+06
240.357,2.26052e+06,2.54501e+06
240.377,2.26052e+06,2.54503e+06
240.397,2.26053e+06,2.54503e+06
240.418,2.26054e+06,2.54506e+06
240.438,2.26053e+06,2.54507e+06
240.458,2.26053e+06,2.54507e+06
240.478,2.26052e+06,2.54508e+06
240.498,2.26052e+06,2.54507e+06
240.518,2.26053e+06,2.54509e+06
240.538,2.26053e+06,2.54511e+06
240.558,2.26053e+06,2.54512e+06
240.578,2.26052e+06,2.54511e+06
240.598,2.26054e+06,2.54512e+06
240.619,2.26054e+06,2.54514e+06
240.639,2.26054e+06,2.54515e+06
240.659,2.26053e+06,2.54517e+06
240.679,2.26053e+06,2.54516e+06
240.699,2.26054e+06,2.54518e+06
240.719,2.26053e+06,2.54519e+06
240.739,2.26054e+06,2.54521e+06
240.759,2.26053e+06,2.54522e+06
240.78,2.26054e+06,2.54522e+06
240.8,2.26053e+06,2.54523e+06
240.82,2.26052e+06,2.54519e+06
240.84,2.2605e+06,2.54511e+06
240.86,2.26047e+06,2.54504e+06
240.88,2.26048e+06,2.54499e+06
240.9,2.26048e+06,2.54499e+06
240.92,2.26048e+06,2.54499e+06
240.94,2.26048e+06,2.54501e+06
240.96,2.26048e+06,2.54503e+06
240.98,2.26049e+06,2.54506e+06
241.001,2.26049e+06,2.54508e+06
241.021,2.26049e+06,2.54508e+06
241.041,2.26048e+06,2.54507e+06
241.061,2.26048e+06,2.54507e+06
241.081,2.2605e+06,2.54509e+06
241.101,2.26049e+06,2.5451e+06
241.121,2.26048e+06,2.5451e+06
241.141,2.26048e+06,2.5451e+06
241.161,2.26048e+06,2.54508e+06
241.182,2.26048e+06,2.5451e+06
241.202,2.26049e+06,2.54512e+06
241.222,2.26049e+06,2.54512e+06
241.242,2.26049e+06,2.54513e+06
241.262,2.2605e+06,2.54516e+06
241.283,2.26051e+06,2.5452e+06
241.302,2.26052e+06,2.54524e+06
241.322,2.26054e+06,2.54528e+06
241.342,2.26056e+06,2.54531e+06
241.362,2.26058e+06,2.54535e+06
241.383,2.26058e+06,2.54538e+06
241.403,2.26059e+06,2.54541e+06
241.423,2.26058e+06,2.54543e+06
241.443,2.2606e+06,2.54545e+06
241.463,2.26061e+06,2.54549e+06
241.483,2.26062e+06,2.54552e+06
241.503,2.26063e+06,2.54554e+06
241.523,2.26062e+06,2.54555e+06
241.543,2.26064e+06,2.54556e+06
241.564,2.26064e+06,2.5456e+06
241.584,2.26064e+06,2.54563e+06
241.604,2.26064e+06,2.54565e+06
241.624,2.26063e+06,2.54566e+06
241.644,2.26064e+06,2.54566e+06
241.664,2.26065e+06,2.54567e+06
241.684,2.26066e+06,2.54568e+06
241.704,2.26066e+06,2.54571e+06
241.724,2.26067e+06,2.54569e+06
241.745,2.26066e+06,2.54567e+06
241.765,2.26064e+06,2.54562e+06
241.785,2.2606e+06,2.54551e+06
241.805,2.26055e+06,2.54539e+06
241.825,2.26053e+06,2.5453e+06
241.845,2.26051e+06,2.54527e+06
241.865,2.2605e+06,2.54523e+06
241.885,2.26049e+06,2.54521e+06
241.905,2.26049e+06,2.5452e+06
241.925,2.26051e+06,2.54522e+06
241.946,2.26051e+06,2.54524e+06
241.966,2.2605e+06,2.54522e+06
241.986,2.2605e+06,2.54522e+06
242.006,2.26051e+06,2.54522e+06
242.026,2.26051e+06,2.54523e+06
242.046,2.2605e+06,2.54523e+06
242.066,2.2605e+06,2.54522e+06
242.086,2.26048e+06,2.54521e+06
242.106,2.26048e+06,2.54519e+06
242.127,2.26048e+06,2.54518e+06
242.147,2.26047e+06,2.54515e+06
242.167,2.26046e+06,2.54512e+06
242.187,2.26044e+06,2.54507e+06
242.207,2.26045e+06,2.54503e+06
242.227,2.26044e+06,2.54498e+06
242.247,2.26041e+06,2.5449e+06
242.268,2.26039e+06,2.54484e+06
242.287,2.26039e+06,2.5448e+06
242.308,2.26039e+06,2.54478e+06
242.328,2.26039e+06,2.54478e+06
242.349,2.26039e+06,2.54477e+06
242.368,2.26038e+06,2.54475e+06
242.388,2.26038e+06,2.54472e+06
242.408,2.26038e+06,2.54471e+06
242.428,2.26037e+06,2.54466e+06
242.448,2.26037e+06,2.54462e+06
242.468,2.26036e+06,2.5446e+06
242.488,2.26038e+06,2.54459e+06
242.509,2.26038e+06,2.54459e+06
242.529,2.26036e+06,2.54454e+06
242.549,2.26033e+06,2.54449e+06
242.569,2.26032e+06,2.54443e+06
242.589,2.26031e+06,2.5444e+06
242.609,2.2603e+06,2.54439e+06
242.629,2.26032e+06,2.54439e+06
242.649,2.26031e+06,2.5444e+06
242.669,2.26033e+06,2.54441e+06
242.69,2.26033e+06,2.54443e+06
242.71,2.26032e+06,2.54441e+06
242.73,2.26032e+06,2.54439e+06
242.751,2.2603e+06,2.54434e+06
242.77,2.26028e+06,2.54426e+06
242.79,2.26024e+06,2.54415e+06
242.81,2.26021e+06,2.54406e+06
242.832,2.26018e+06,2.54398e+06
242.85,2.26016e+06,2.54392e+06
242.87,2.26016e+06,2.5439e+06
242.891,2.26016e+06,2.54392e+06
242.911,2.26015e+06,2.5439e+06
242.931,2.26011e+06,2.54385e+06
242.951,2.26009e+06,2.54378e+06
242.971,2.26008e+06,2.54375e+06
242.991,2.26007e+06,2.54374e+06
243.011,2.26008e+06,2.54376e+06
243.031,2.26009e+06,2.54379e+06
243.051,2.26013e+06,2.54384e+06
243.072,2.26014e+06,2.54391e+06
243.092,2.26015e+06,2.54395e+06
243.112,2.26016e+06,2.54398e+06
243.132,2.26015e+06,2.54399e+06
243.152,2.26018e+06,2.54402e+06
243.172,2.26018e+06,2.54407e+06
243.192,2.2602e+06,2.5441e+06
243.212,2.2602e+06,2.54415e+06
243.232,2.26023e+06,2.54419e+06
243.253,2.26023e+06,2.54424e+06
243.273,2.26024e+06,2.54428e+06
243.293,2.26023e+06,2.54428e+06
243.314,2.26023e+06,2.54429e+06
243.334,2.26023e+06,2.5443e+06
243.353,2.26022e+06,2.54432e+06
243.373,2.26023e+06,2.54434e+06
243.393,2.26024e+06,2.54436e+06
243.413,2.26025e+06,2.54438e+06
243.433,2.26026e+06,2.54441e+06
243.454,2.26027e+06,2.54445e+06
243.474,2.26026e+06,2.54447e+06
243.494,2.26026e+06,2.54448e+06
243.514,2.26026e+06,2.54449e+06
243.534,2.26027e+06,2.54453e+06
243.554,2.26028e+06,2.54456e+06
243.574,2.26027e+06,2.54457e+06
243.594,2.26026e+06,2.54458e+06
243.614,2.26027e+06,2.54459e+06
243.635,2.26027e+06,2.54463e+06
243.655,2.26028e+06,2.54464e+06
243.675,2.26027e+06,2.54464e+06
243.695,2.26027e+06,2.54464e+06
243.715,2.26028e+06,2.54467e+06
243.735,2.26028e+06,2.5447e+06
243.755,2.26028e+06,2.54471e+06
243.775,2.26025e+06,2.54466e+06
243.795,2.26025e+06,2.54456e+06
243.816,2.26023e+06,2.54449e+06
243.836,2.2602e+06,2.54443e+06
243.856,2.26019e+06,2.5444e+06
243.876,2.26017e+06,2.54438e+06
243.896,2.26019e+06,2.54438e+06
243.917,2.26019e+06,2.54441e+06
243.936,2.2602e+06,2.54443e+06
243.956,2.2602e+06,2.54446e+06
243.976,2.26019e+06,2.54446e+06
243.996,2.2602e+06,2.54446e+06
244.017,2.26019e+06,2.54446e+06
244.037,2.2602e+06,2.54445e+06
244.057,2.26019e+06,2.54447e+06
244.077,2.2602e+06,2.54446e+06
244.097,2.2602e+06,2.54449e+06
244.117,2.26019e+06,2.54448e+06
244.137,2.2602e+06,2.54448e+06
244.157,2.26018e+06,2.54447e+06
244.177,2.2602e+06,2.54447e+06
244.198,2.26021e+06,2.54449e+06
244.218,2.2602e+06,2.5445e+06
244.238,2.2602e+06,2.54451e+06
244.258,2.26019e+06,2.54451e+06
244.278,2.2602e+06,2.54452e+06
244.298,2.2602e+06,2.54454e+06
244.318,2.26021e+06,2.54456e+06
244.338,2.2602e+06,2.54457e+06
244.358,2.26021e+06,2.54456e+06
244.379,2.26022e+06,2.54459e+06
244.399,2.26022e+06,2.5446e+06
244.419,2.26022e+06,2.5446e+06
244.439,2.26021e+06,2.54462e+06
244.459,2.26023e+06,2.54464e+06
244.479,2.26023e+06,2.54467e+06
244.499,2.26023e+06,2.54466e+06
244.519,2.26023e+06,2.54468e+06
244.539,2.26023e+06,2.54468e+06
244.56,2.26023e+06,2.54469e+06
244.58,2.26023e+06,2.54471e+06
244.6,2.26023e+06,2.54471e+06
244.62,2.26022e+06,2.54472e+06
244.64,2.26022e+06,2.5447e+06
244.66,2.26022e+06,2.54472e+06
244.68,2.26021e+06,2.54473e+06
244.7,2.2602e+06,2.54471e+06
244.72,2.26018e+06,2.54468e+06
244.74,2.26019e+06,2.5446e+06
244.761,2.26018e+06,2.54454e+06
244.781,2.26016e+06,2.54448e+06
244.802,2.26014e+06,2.54444e+06
244.822,2.26013e+06,2.54442e+06
244.841,2.26014e+06,2.54443e+06
244.862,2.26014e+06,2.54446e+06
244.881,2.26014e+06,2.54447e+06
244.901,2.26013e+06,2.54448e+06
244.921,2.26014e+06,2.54447e+06
244.942,2.26013e+06,2.54446e+06
244.962,2.26012e+06,2.54445e+06
244.982,2.26014e+06,2.54446e+06
245.002,2.26014e+06,2.54446e+06
245.022,2.26015e+06,2.54447e+06
245.042,2.26015e+06,2.54448e+06
245.062,2.26015e+06,2.54448e+06
245.082,2.26013e+06,2.54448e+06
245.102,2.26013e+06,2.54447e+06
245.122,2.26014e+06,2.54448e+06
245.143,2.26014e+06,2.54451e+06
245.163,2.26013e+06,2.54452e+06
245.183,2.26013e+06,2.54452e+06
245.203,2.26013e+06,2.54451e+06
245.223,2.26014e+06,2.54455e+06
245.243,2.26014e+06,2.54456e+06
245.263,2.26013e+06,2.54456e+06
245.283,2.26014e+06,2.54457e+06
245.303,2.26014e+06,2.54457e+06
245.324,2.26014e+06,2.54458e+06
245.344,2.26013e+06,2.54458e+06
245.365,2.26012e+06,2.54459e+06
245.384,2.26013e+06,2.54459e+06
245.404,2.26014e+06,2.5446e+06
245.424,2.26013e+06,2.54462e+06
245.444,2.26014e+06,2.54462e+06
245.464,2.26013e+06,2.54462e+06
245.484,2.26014e+06,2.54462e+06
245.505,2.26014e+06,2.54463e+06
245.525,2.26013e+06,2.54464e+06
245.545,2.26013e+06,2.54465e+06
245.565,2.26012e+06,2.54466e+06
245.585,2.26013e+06,2.54465e+06
245.605,2.26013e+06,2.54467e+06
245.625,2.26013e+06,2.54468e+06
245.645,2.26013e+06,2.54469e+06
245.665,2.26014e+06,2.54469e+06
245.686,2.26014e+06,2.54471e+06
245.706,2.26013e+06,2.54472e+06
245.726,2.26012e+06,2.54467e+06
245.746,2.26009e+06,2.5446e+06
245.766,2.26008e+06,2.5445e+06
245.786,2.26006e+06,2.54445e+06
245.806,2.26005e+06,2.54441e+06
245.826,2.26005e+06,2.5444e+06
245.846,2.26005e+06,2.5444e+06
245.867,2.26006e+06,2.54441e+06
245.888,2.26006e+06,2.54444e+06
245.907,2.26005e+06,2.54446e+06
245.927,2.26004e+06,2.54445e+06
245.947,2.26004e+06,2.54444e+06
245.967,2.26004e+06,2.54445e+06
245.987,2.26004e+06,2.54445e+06
246.007,2.26005e+06,2.54446e+06
246.027,2.26004e+06,2.54447e+06
246.047,2.26004e+06,2.54446e+06
246.068,2.26003e+06,2.54446e+06
246.088,2.26002e+06,2.54444e+06
246.108,2.26001e+06,2.54444e+06
246.128,2.26001e+06,2.54443e+06
246.148,2.26002e+06,2.54445e+06
246.168,2.26003e+06,2.54446e+06
246.188,2.26003e+06,2.54446e+06
246.208,2.26002e+06,2.54446e+06
246.228,2.26004e+06,2.54446e+06
246.249,2.26004e+06,2.54449e+06
246.269,2.26005e+06,2.54452e+06
246.289,2.26004e+06,2.54452e+06
246.309,2.26004e+06,2.54453e+06
246.329,2.26004e+06,2.54451e+06
246.349,2.26003e+06,2.54454e+06
246.369,2.26003e+06,2.54455e+06
246.389,2.26003e+06,2.54456e+06
246.409,2.26003e+06,2.54456e+06
246.431,2.26003e+06,2.54457e+06
246.45,2.26003e+06,2.54457e+06
246.47,2.26004e+06,2.54459e+06
246.49,2.26002e+06,2.54461e+06
246.51,2.26004e+06,2.54461e+06
246.531,2.26004e+06,2.54463e+06
246.55,2.26003e+06,2.54464e+06
246.57,2.26003e+06,2.54466e+06
246.59,2.26002e+06,2.54464e+06
246.61,2.26003e+06,2.54465e+06
246.631,2.26003e+06,2.54467e+06
246.651,2.26004e+06,2.54468e+06
246.671,2.26002e+06,2.54468e+06
246.691,2.26004e+06,2.54468e+06
246.711,2.26004e+06,2.54471e+06
246.731,2.26002e+06,2.54467e+06
246.751,2.26001e+06,2.54458e+06
246.771,2.25998e+06,2.54449e+06
246.791,2.25998e+06,2.54445e+06
246.812,2.25997e+06,2.54444e+06
246.832,2.25997e+06,2.54443e+06
246.852,2.25997e+06,2.54443e+06
246.872,2.25997e+06,2.54442e+06
246.892,2.25997e+06,2.54445e+06
246.912,2.25998e+06,2.54448e+06
246.932,2.25998e+06,2.54448e+06
246.952,2.25998e+06,2.54448e+06
246.972,2.25999e+06,2.54447e+06
246.993,2.25999e+06,2.54449e+06
247.013,2.25999e+06,2.5445e+06
247.033,2.25998e+06,2.5445e+06
247.053,2.25997e+06,2.54449e+06
247.073,2.25998e+06,2.5445e+06
247.093,2.25997e+06,2.54448e+06
247.113,2.25998e+06,2.54448e+06
247.133,2.25998e+06,2.5445e+06
247.153,2.26e+06,2.5445e+06
247.174,2.26e+06,2.54452e+06
247.194,2.25999e+06,2.54452e+06
247.214,2.25998e+06,2.54452e+06
247.234,2.25998e+06,2.54452e+06
247.254,2.25999e+06,2.54455e+06
247.274,2.25998e+06,2.54456e+06
247.294,2.25999e+06,2.54456e+06
247.314,2.25998e+06,2.54457e+06
247.334,2.26e+06,2.54456e+06
247.355,2.26e+06,2.54459e+06
247.375,2.26e+06,2.5446e+06
247.395,2.26e+06,2.54461e+06
247.415,2.25999e+06,2.54461e+06
247.435,2.26e+06,2.54461e+06
247.455,2.26e+06,2.54462e+06
247.475,2.26e+06,2.54464e+06
247.495,2.25998e+06,2.54465e+06
247.515,2.25999e+06,2.54465e+06
247.536,2.25999e+06,2.54464e+06
247.556,2.25999e+06,2.54465e+06
247.576,2.25999e+06,2.54467e+06
247.596,2.25998e+06,2.54468e+06
247.616,2.25998e+06,2.54467e+06
247.636,2.25999e+06,2.54468e+06
247.656,2.25999e+06,2.54467e+06
247.676,2.25998e+06,2.54465e+06
247.696,2.25997e+06,2.54458e+06
247.717,2.25995e+06,2.54452e+06
247.737,2.25993e+06,2.54446e+06
247.757,2.25992e+06,2.54442e+06
247.777,2.25991e+06,2.5444e+06
247.797,2.25992e+06,2.54441e+06
247.817,2.25991e+06,2.54444e+06
247.837,2.25991e+06,2.54445e+06
247.857,2.2599e+06,2.54446e+06
247.877,2.25991e+06,2.54444e+06
247.898,2.25991e+06,2.54446e+06
247.918,2.2599e+06,2.54446e+06
247.938,2.25989e+06,2.54446e+06
247.958,2.25989e+06,2.54445e+06
247.978,2.2599e+06,2.54446e+06
247.998,2.25989e+06,2.54448e+06
248.018,2.25988e+06,2.54446e+06
248.038,2.25987e+06,2.54445e+06
248.058,2.25987e+06,2.54443e+06
248.079,2.25987e+06,2.54445e+06
248.099,2.25987e+06,2.54446e+06
248.119,2.25987e+06,2.54445e+06
248.139,2.25987e+06,2.54445e+06
248.159,2.25988e+06,2.54447e+06
248.179,2.25988e+06,2.54448e+06
248.199,2.25988e+06,2.54449e+06
248.219,2.25987e+06,2.5445e+06
248.239,2.2599e+06,2.5445e+06
248.26,2.25988e+06,2.54451e+06
248.28,2.25989e+06,2.54451e+06
248.3,2.25989e+06,2.54453e+06
248.32,2.25988e+06,2.54454e+06
248.34,2.25989e+06,2.54454e+06
248.36,2.25989e+06,2.54455e+06
248.38,2.2599e+06,2.54456e+06
248.4,2.25989e+06,2.54457e+06
248.42,2.2599e+06,2.54456e+06
248.441,2.2599e+06,2.54458e+06
248.461,2.2599e+06,2.54458e+06
248.481,2.25989e+06,2.54458e+06
248.501,2.25989e+06,2.54459e+06
248.521,2.25991e+06,2.54461e+06
248.541,2.2599e+06,2.54463e+06
248.561,2.2599e+06,2.54463e+06
248.581,2.25988e+06,2.54463e+06
248.601,2.25991e+06,2.54462e+06
248.622,2.25991e+06,2.54465e+06
248.642,2.25991e+06,2.54466e+06
248.662,2.2599e+06,2.54465e+06
248.682,2.2599e+06,2.54466e+06
248.702,2.25992e+06,2.54467e+06
248.722,2.2599e+06,2.54463e+06
248.742,2.25989e+06,2.54455e+06
248.762,2.25986e+06,2.54447e+06
248.782,2.25985e+06,2.54441e+06
248.803,2.25984e+06,2.5444e+06
248.823,2.25983e+06,2.5444e+06
248.843,2.25983e+06,2.54441e+06
248.863,2.25982e+06,2.5444e+06
248.883,2.25983e+06,2.54441e+06
248.903,2.25983e+06,2.54445e+06
248.923,2.25983e+06,2.54447e+06
248.943,2.25982e+06,2.54446e+06
248.963,2.25983e+06,2.54444e+06
248.985,2.25984e+06,2.54446e+06
249.004,2.25983e+06,2.54447e+06
249.024,2.25982e+06,2.54448e+06
249.044,2.25982e+06,2.54448e+06
249.064,2.25981e+06,2.54447e+06
249.084,2.2598e+06,2.54447e+06
249.104,2.2598e+06,2.54445e+06
249.124,2.25979e+06,2.54445e+06
249.145,2.2598e+06,2.54445e+06
249.165,2.2598e+06,2.54447e+06
249.185,2.25979e+06,2.54447e+06
249.205,2.2598e+06,2.54448e+06
249.225,2.25979e+06,2.54447e+06
249.245,2.2598e+06,2.54449e+06
249.265,2.2598e+06,2.54451e+06
249.285,2.2598e+06,2.54451e+06
249.305,2.25979e+06,2.54451e+06
249.325,2.25981e+06,2.54451e+06
249.346,2.25982e+06,2.54454e+06
249.366,2.25982e+06,2.54456e+06
249.386,2.25981e+06,2.54456e+06
249.406,2.25981e+06,2.54456e+06
249.426,2.25982e+06,2.54457e+06
249.446,2.25982e+06,2.54458e+06
249.466,2.25982e+06,2.54459e+06
249.486,2.25982e+06,2.5446e+06
249.506,2.25983e+06,2.5446e+06
249.527,2.25983e+06,2.54461e+06
249.547,2.25983e+06,2.54462e+06
249.567,2.25982e+06,2.54463e+06
249.587,2.25983e+06,2.54463e+06
249.607,2.25984e+06,2.54465e+06
249.627,2.25985e+06,2.54466e+06
249.647,2.25984e+06,2.54465e+06
249.667,2.25984e+06,2.54465e+06
249.687,2.25985e+06,2.54467e+06
249.708,2.25985e+06,2.54469e+06
249.728,2.25984e+06,2.54466e+06
249.748,2.25982e+06,2.5446e+06
249.768,2.2598e+06,2.54452e+06
249.788,2.25979e+06,2.54446e+06
249.808,2.25978e+06,2.54443e+06
249.828,2.25978e+06,2.54441e+06
249.848,2.25979e+06,2.54443e+06
249.868,2.2598e+06,2.54444e+06
249.889,2.2598e+06,2.54447e+06
249.909,2.25981e+06,2.54449e+06
249.929,2.25979e+06,2.5445e+06
249.949,2.25978e+06,2.54448e+06
249.969,2.25979e+06,2.54449e+06
249.989,2.25979e+06,2.54449e+06
250.009,2.25979e+06,2.5445e+06
250.029,2.25979e+06,2.5445e+06
250.049,2.2598e+06,2.5445e+06
250.07,2.25979e+06,2.54451e+06
250.09,2.25978e+06,2.54451e+06
250.109,2.25977e+06,2.5445e+06
250.13,2.25978e+06,2.54448e+06
250.15,2.25978e+06,2.54449e+06
250.17,2.25977e+06,2.5445e+06
250.19,2.25977e+06,2.5445e+06
250.209,2.25978e+06,2.54452e+06
250.229,2.25979e+06,2.54454e+06
250.251,2.25979e+06,2.54455e+06
250.27,2.25979e+06,2.54456e+06
250.291,2.25978e+06,2.54457e+06
250.311,2.25979e+06,2.54458e+06
250.331,2.2598e+06,2.54461e+06
250.351,2.2598e+06,2.5446e+06
250.37,2.2598e+06,2.54461e+06
250.391,2.25979e+06,2.54461e+06
250.41,2.25979e+06,2.54461e+06
250.432,2.25979e+06,2.54463e+06
250.451,2.25979e+06,2.54464e+06
250.472,2.25978e+06,2.54464e+06
250.491,2.25978e+06,2.54463e+06
250.513,2.25978e+06,2.54464e+06
250.531,2.25978e+06,2.54465e+06
250.551,2.25977e+06,2.54466e+06
250.572,2.25977e+06,2.54465e+06
250.592,2.25978e+06,2.54466e+06
250.613,2.25978e+06,2.54467e+06
250.632,2.25979e+06,2.54468e+06
250.653,2.25978e+06,2.54469e+06
250.673,2.25978e+06,2.54469e+06
250.693,2.25978e+06,2.5447e+06
250.712,2.25977e+06,2.5447e+06
250.732,2.25976e+06,2.54466e+06
250.753,2.25975e+06,2.5446e+06
250.773,2.25974e+06,2.54454e+06
250.795,2.25972e+06,2.54449e+06
250.814,2.25971e+06,2.54445e+06
250.834,2.2597e+06,2.54444e+06
250.853,2.25971e+06,2.54443e+06
250.874,2.25972e+06,2.54447e+06
250.893,2.25971e+06,2.54449e+06
250.913,2.2597e+06,2.54449e+06
250.933,2.2597e+06,2.54447e+06
250.954,2.2597e+06,2.54448e+06
250.975,2.2597e+06,2.54449e+06
250.995,2.25969e+06,2.54448e+06
251.015,2.25967e+06,2.54448e+06
251.034,2.25969e+06,2.54449e+06
251.054,2.25968e+06,2.54452e+06
251.074,2.25968e+06,2.54451e+06
251.094,2.25967e+06,2.54449e+06
251.114,2.25966e+06,2.54446e+06
251.136,2.25967e+06,2.54448e+06
251.155,2.25967e+06,2.5445e+06
251.175,2.25967e+06,2.5445e+06
251.195,2.25967e+06,2.54451e+06
251.215,2.25968e+06,2.5445e+06
251.235,2.25967e+06,2.54451e+06
251.256,2.25967e+06,2.54452e+06
251.275,2.25967e+06,2.54453e+06
251.296,2.25968e+06,2.54453e+06
251.316,2.25969e+06,2.54456e+06
251.336,2.25968e+06,2.54456e+06
251.357,2.25968e+06,2.54456e+06
251.376,2.25967e+06,2.54455e+06
251.397,2.25968e+06,2.54456e+06
251.417,2.25968e+06,2.54458e+06
251.437,2.25968e+06,2.54458e+06
251.456,2.25967e+06,2.54458e+06
251.476,2.25967e+06,2.54458e+06
251.498,2.25968e+06,2.54459e+06
251.517,2.25968e+06,2.5446e+06
251.539,2.25969e+06,2.54461e+06
251.558,2.25967e+06,2.54462e+06
251.577,2.25968e+06,2.5446e+06
251.597,2.25968e+06,2.54462e+06
251.618,2.25968e+06,2.54463e+06
251.637,2.25968e+06,2.54462e+06
251.658,2.25968e+06,2.54467e+06
251.678,2.25968e+06,2.54463e+06
251.698,2.25969e+06,2.54465e+06
251.719,2.25969e+06,2.54466e+06
251.738,2.25968e+06,2.54467e+06
251.759,2.25968e+06,2.54467e+06
251.778,2.25969e+06,2.5447e+06
251.798,2.25968e+06,2.54468e+06
251.818,2.25965e+06,2.54462e+06
251.838,2.25964e+06,2.54453e+06
251.859,2.25963e+06,2.54448e+06
251.879,2.25961e+06,2.54445e+06
251.899,2.25959e+06,2.5444e+06
251.919,2.25958e+06,2.54439e+06
251.939,2.2596e+06,2.54441e+06
251.96,2.2596e+06,2.54444e+06
251.979,2.25959e+06,2.54444e+06
252,2.25958e+06,2.54445e+06
252.019,2.25958e+06,2.54445e+06
252.041,2.25959e+06,2.54446e+06
252.06,2.25958e+06,2.54447e+06
252.081,2.25958e+06,2.54447e+06
252.101,2.25958e+06,2.54448e+06
252.12,2.25959e+06,2.54447e+06
252.14,2.25959e+06,2.54449e+06
252.16,2.25959e+06,2.54449e+06
252.18,2.25957e+06,2.54447e+06
252.2,2.25958e+06,2.54446e+06
252.221,2.25958e+06,2.54449e+06
252.242,2.25958e+06,2.5445e+06
252.261,2.25958e+06,2.54451e+06
252.282,2.25957e+06,2.5445e+06
252.302,2.25959e+06,2.54452e+06
252.322,2.25958e+06,2.54453e+06
252.341,2.25959e+06,2.54454e+06
252.361,2.25959e+06,2.54455e+06
252.381,2.2596e+06,2.54456e+06
252.403,2.2596e+06,2.54458e+06
252.423,2.2596e+06,2.54458e+06
252.442,2.2596e+06,2.54457e+06
252.462,2.25959e+06,2.54458e+06
252.482,2.2596e+06,2.5446e+06
252.502,2.2596e+06,2.54462e+06
252.522,2.2596e+06,2.54462e+06
252.542,2.2596e+06,2.54464e+06
252.562,2.25961e+06,2.54464e+06
252.583,2.25962e+06,2.54468e+06
252.604,2.25961e+06,2.54468e+06
252.624,2.25961e+06,2.54468e+06
252.643,2.2596e+06,2.54468e+06
252.663,2.25962e+06,2.54469e+06
252.683,2.25962e+06,2.54471e+06
252.704,2.25963e+06,2.54472e+06
252.723,2.25963e+06,2.54474e+06
252.743,2.25965e+06,2.54474e+06
252.764,2.25965e+06,2.54474e+06
252.784,2.25964e+06,2.54475e+06
252.804,2.25964e+06,2.54476e+06
252.824,2.25964e+06,2.54476e+06
252.844,2.25963e+06,2.54471e+06
252.865,2.25961e+06,2.54465e+06
252.884,2.2596e+06,2.54457e+06
252.904,2.25958e+06,2.54452e+06
252.924,2.25958e+06,2.54448e+06
252.946,2.25959e+06,2.5445e+06
252.965,2.25958e+06,2.54451e+06
252.985,2.25959e+06,2.54452e+06
253.005,2.25958e+06,2.54454e+06
253.026,2.2596e+06,2.54457e+06
253.046,2.25959e+06,2.54458e+06
253.066,2.25958e+06,2.54457e+06
253.086,2.25957e+06,2.54456e+06
253.105,2.25959e+06,2.54454e+06
253.126,2.2596e+06,2.54458e+06
253.146,2.25959e+06,2.54459e+06
253.166,2.25958e+06,2.54458e+06
253.186,2.25957e+06,2.54456e+06
253.206,2.25958e+06,2.54454e+06
253.226,2.25958e+06,2.54455e+06
253.246,2.25958e+06,2.54457e+06
253.267,2.25958e+06,2.54458e+06
253.287,2.25959e+06,2.54457e+06
253.308,2.2596e+06,2.5446e+06
253.327,2.25961e+06,2.54461e+06
253.347,2.2596e+06,2.54462e+06
253.367,2.2596e+06,2.54463e+06
253.388,2.25962e+06,2.54464e+06
253.408,2.25961e+06,2.54466e+06
253.427,2.25961e+06,2.54465e+06
253.447,2.25959e+06,2.54464e+06
253.467,2.2596e+06,2.54465e+06
253.488,2.25962e+06,2.54469e+06
253.508,2.25961e+06,2.5447e+06
253.529,2.25959e+06,2.54468e+06
253.548,2.25959e+06,2.54466e+06
